Time_Index,GibsonSolar,PutahCreek,Resurgence_Hybrid,WillowSpringsSolar
4058,0,0,0,0
4059,0,0,0,0
4060,0,0,0,0
4061,0,0,0,0
4062,0,0,0,0
4063,0,0.158,0.348,0.234
4064,0,0.647,0.815,0.746
4065,0,0.932,0.943,0.984
4066,0,0.973,0.948,0.993
4067,0,0.973,0.948,0.993
4068,0,0.973,0.948,0.993
4069,0,0.948,0.948,0.993
4070,0,0.973,0.948,0.993
4071,0,0.973,0.946,0.993
4072,0,0.973,0.948,0.993
4073,0,0.973,0.943,0.993
4074,0,0.954,0.89,0.968
4075,0,0.813,0.686,0.64
4076,0,0.32,0.176,0.171
4077,0,0,0,0
4078,0,0,0,0
4079,0,0,0,0
4080,0,0,0,0
4081,0,0,0,0
4082,0,0,0,0
4083,0,0,0,0
4084,0,0,0,0
4085,0,0,0,0
4086,0,0,0,0
4087,0,0.166,0.347,0.201
4088,0,0.67,0.82,0.686
4089,0,0.951,0.945,0.986
4090,0,0.973,0.948,0.993
4091,0,0.973,0.948,0.993
4092,0,0.973,0.948,0.993
4093,0,0.973,0.948,0.993
4094,0,0.973,0.948,0.993
4095,0,0.921,0.948,0.993
4096,0,0.883,0.948,0.993
4097,0,0.973,0.946,0.993
4098,0,0.943,0.886,0.931
4099,0,0.792,0.685,0.535
4100,0,0.182,0.176,0.162
4101,0,0,0,0
4102,0,0,0,0
4103,0,0,0,0
4104,0,0,0,0
4105,0,0,0,0
4106,0,0,0,0
4107,0,0,0,0
4108,0,0,0,0
4109,0,0,0,0
4110,0,0,0,0
4111,0,0.139,0.324,0.24
4112,0,0.661,0.801,0.73
4113,0,0.937,0.928,0.967
4114,0,0.973,0.914,0.993
4115,0,0.973,0.948,0.993
4116,0,0.973,0.943,0.993
4117,0,0.973,0.942,0.993
4118,0,0.973,0.937,0.993
4119,0,0.973,0.935,0.993
4120,0,0.973,0.929,0.993
4121,0,0.973,0.92,0.993
4122,0,0.952,0.872,0.859
4123,0,0.809,0.665,0.529
4124,0,0.331,0.178,0.032
4125,0,0,0,0
4126,0,0,0,0
4127,0,0,0,0
4128,0,0,0,0
4129,0,0,0,0
4130,0,0,0,0
4131,0,0,0,0
4132,0,0,0,0
4133,0,0,0,0
4134,0,0,0,0
4135,0,0.168,0.317,0.223
4136,0,0.665,0.789,0.746
4137,0,0.923,0.924,0.992
4138,0,0.973,0.944,0.993
4139,0,0.973,0.948,0.993
4140,0,0.973,0.948,0.993
4141,0,0.973,0.948,0.993
4142,0,0.973,0.948,0.993
4143,0,0.973,0.948,0.993
4144,0,0.973,0.947,0.993
4145,0,0.832,0.941,0.993
4146,0,0.609,0.87,0.96
4147,0,0.438,0.659,0.604
4148,0,0.208,0.176,0.182
4149,0,0,0,0
4150,0,0,0,0
4151,0,0,0,0
4152,0,0,0,0
4153,0,0,0,0
4154,0,0,0,0
4155,0,0,0,0
4156,0,0,0,0
4157,0,0,0,0
4158,0,0,0,0
4159,0,0.137,0.34,0.213
4160,0,0.565,0.807,0.716
4161,0,0.9,0.941,0.993
4162,0,0.973,0.948,0.993
4163,0,0.973,0.948,0.993
4164,0,0.973,0.943,0.993
4165,0,0.973,0.948,0.993
4166,0,0.973,0.948,0.993
4167,0,0.973,0.931,0.993
4168,0,0.892,0.917,0.993
4169,0,0.764,0.889,0.993
4170,0,0.715,0.834,0.854
4171,0,0.5,0.64,0.237
4172,0,0.043,0.163,0
4173,0,0,0,0
4174,0,0,0,0
4175,0,0,0,0
4176,0,0,0,0
4177,0,0,0,0
4178,0,0,0,0
4179,0,0,0,0
4180,0,0,0,0
4181,0,0,0,0
4182,0,0,0,0
4183,0,0.09,0.312,0.038
4184,0,0.488,0.77,0.548
4185,0,0.571,0.905,0.919
4186,0,0.702,0.922,0.985
4187,0,0.973,0.937,0.993
4188,0,0.973,0.939,0.993
4189,0,0.973,0.935,0.993
4190,0,0.973,0.936,0.993
4191,0,0.973,0.929,0.993
4192,0,0.973,0.926,0.993
4193,0,0.973,0.91,0.993
4194,0,0.911,0.846,0.961
4195,0,0.766,0.65,0.617
4196,0,0.297,0.172,0.176
4197,0,0,0,0
4198,0,0,0,0
4199,0,0,0,0
4200,0,0,0,0
4201,0,0,0,0
4202,0,0,0,0
4203,0,0,0,0
4204,0,0,0,0
4205,0,0,0,0
4206,0,0,0,0
4207,0,0.141,0.311,0.023
4208,0,0.601,0.737,0.508
4209,0,0.883,0.898,0.907
4210,0,0.972,0.923,0.993
4211,0,0.973,0.941,0.993
4212,0,0.973,0.948,0.993
4213,0,0.973,0.933,0.993
4214,0,0.973,0.916,0.993
4215,0,0.973,0.933,0.993
4216,0,0.973,0.897,0.993
4217,0,0.971,0.891,0.993
4218,0,0.919,0.835,0.946
4219,0,0.772,0.638,0.593
4220,0,0.313,0.172,0.167
4221,0,0,0,0
4222,0,0,0,0
4223,0,0,0,0
4224,0,0,0,0
4225,0,0,0,0
4226,0,0,0,0
4227,0,0,0,0
4228,0,0,0,0
4229,0,0,0,0
4230,0,0,0,0
4231,0,0.158,0.28,0.066
4232,0,0.644,0.709,0.556
4233,0,0.904,0.874,0.896
4234,0,0.973,0.903,0.993
4235,0,0.973,0.916,0.993
4236,0,0.973,0.926,0.993
4237,0,0.973,0.926,0.993
4238,0,0.973,0.884,0.993
4239,0,0.973,0.898,0.993
4240,0,0.973,0.901,0.993
4241,0,0.959,0.88,0.993
4242,0,0.908,0.802,0.976
4243,0,0.769,0.626,0.642
4244,0,0.311,0.169,0.178
4245,0,0,0,0
4246,0,0,0,0
4247,0,0,0,0
4248,0,0,0,0
4249,0,0,0,0
4250,0,0,0,0
4251,0,0,0,0
4252,0,0,0,0
4253,0,0,0,0
4254,0,0,0,0
4255,0,0.156,0.301,0.037
4256,0,0.639,0.76,0.514
4257,0,0.894,0.893,0.908
4258,0,0.961,0.913,0.993
4259,0,0.973,0.926,0.993
4260,0,0.973,0.91,0.993
4261,0,0.973,0.907,0.993
4262,0,0.973,0.922,0.993
4263,0,0.973,0.915,0.993
4264,0,0.973,0.883,0.993
4265,0,0.95,0.86,0.993
4266,0,0.902,0.807,0.864
4267,0,0.768,0.63,0.589
4268,0,0.318,0.171,0.161
4269,0,0,0,0
4270,0,0,0,0
4271,0,0,0,0
4272,0,0,0,0
4273,0,0,0,0
4274,0,0,0,0
4275,0,0,0,0
4276,0,0,0,0
4277,0,0,0,0
4278,0,0,0,0
4279,0,0.144,0.277,0.208
4280,0,0.609,0.722,0.702
4281,0,0.876,0.868,0.965
4282,0,0.96,0.892,0.993
4283,0,0.973,0.895,0.993
4284,0,0.973,0.896,0.993
4285,0,0.973,0.898,0.993
4286,0,0.973,0.904,0.993
4287,0,0.973,0.882,0.993
4288,0,0.973,0.848,0.993
4289,0,0.953,0.845,0.993
4290,0,0.905,0.782,0.964
4291,0,0.772,0.609,0.637
4292,0,0.315,0.168,0.171
4293,0,0,0,0
4294,0,0,0,0
4295,0,0,0,0
4296,0,0,0,0
4297,0,0,0,0
4298,0,0,0,0
4299,0,0,0,0
4300,0,0,0,0
4301,0,0,0,0
4302,0,0,0,0
4303,0,0.16,0.302,0.199
4304,0,0.657,0.745,0.678
4305,0,0.918,0.907,0.968
4306,0,0.973,0.934,0.993
4307,0,0.973,0.937,0.993
4308,0,0.973,0.948,0.993
4309,0,0.973,0.948,0.993
4310,0,0.973,0.944,0.993
4311,0,0.973,0.944,0.993
4312,0,0.973,0.935,0.993
4313,0,0.973,0.906,0.993
4314,0,0.932,0.849,0.97
4315,0,0.819,0.648,0.648
4316,0,0.349,0.164,0.185
4317,0,0,0,0
4318,0,0,0,0
4319,0,0,0,0
4320,0,0,0,0
4321,0,0,0,0
4322,0,0,0,0
4323,0,0,0,0
4324,0,0,0,0
4325,0,0,0,0
4326,0,0,0,0
4327,0,0.162,0.268,0.151
4328,0,0.668,0.741,0.656
4329,0,0.937,0.913,0.983
4330,0,0.973,0.933,0.993
4331,0,0.973,0.937,0.993
4332,0,0.973,0.947,0.993
4333,0,0.973,0.944,0.993
4334,0,0.973,0.937,0.993
4335,0,0.973,0.939,0.993
4336,0,0.973,0.923,0.993
4337,0,0.973,0.893,0.993
4338,0,0.829,0.85,0.974
4339,0,0.829,0.655,0.656
4340,0,0.347,0.178,0.194
4341,0,0,0,0
4342,0,0,0,0
4343,0,0,0,0
4344,0,0,0,0
4345,0,0,0,0
4346,0,0,0,0
4347,0,0,0,0
4348,0,0,0,0
4349,0,0,0,0
4350,0,0,0,0
4351,0,0.172,0.246,0.2
4352,0,0.688,0.708,0.705
4353,0,0.963,0.857,0.991
4354,0,0.973,0.87,0.993
4355,0,0.973,0.882,0.993
4356,0,0.973,0.878,0.993
4357,0,0.973,0.895,0.993
4358,0,0.973,0.88,0.993
4359,0,0.973,0.881,0.993
4360,0,0.973,0.885,0.993
4361,0,0.973,0.888,0.993
4362,0,0.947,0.808,0.97
4363,0,0.821,0.63,0.64
4364,0,0.345,0.177,0.172
4365,0,0,0,0
4366,0,0,0,0
4367,0,0,0,0
4368,0,0,0,0
4369,0,0,0,0
4370,0,0,0,0
4371,0,0,0,0
4372,0,0,0,0
4373,0,0,0,0
4374,0,0,0,0
4375,0,0.158,0.272,0.211
4376,0,0.638,0.768,0.712
4377,0,0.927,0.926,0.992
4378,0,0.973,0.937,0.993
4379,0,0.973,0.94,0.993
4380,0,0.973,0.948,0.993
4381,0,0.973,0.948,0.993
4382,0,0.973,0.941,0.993
4383,0,0.973,0.927,0.993
4384,0,0.973,0.933,0.993
4385,0,0.969,0.901,0.993
4386,0,0.914,0.86,0.972
4387,0,0.782,0.675,0.634
4388,0,0.321,0.18,0.164
4389,0,0,0,0
4390,0,0,0,0
4391,0,0,0,0
4392,0,0,0,0
4393,0,0,0,0
4394,0,0,0,0
4395,0,0,0,0
4396,0,0,0,0
4397,0,0,0,0
4398,0,0,0,0
4399,0,0.161,0.253,0.114
4400,0,0.662,0.752,0.665
4401,0,0.922,0.899,0.993
4402,0,0.973,0.91,0.993
4403,0,0.973,0.928,0.993
4404,0,0.973,0.918,0.993
4405,0,0.973,0.918,0.993
4406,0,0.973,0.921,0.993
4407,0,0.973,0.896,0.993
4408,0,0.973,0.892,0.993
4409,0,0.968,0.883,0.993
4410,0,0.914,0.798,0.974
4411,0,0.794,0.604,0.615
4412,0,0.333,0.16,0.163
4413,0,0,0,0
4414,0,0,0,0
4415,0,0,0,0
4416,0,0,0,0
4417,0,0,0,0
4418,0,0,0,0
4419,0,0,0,0
4420,0,0,0,0
4421,0,0,0,0
4422,0,0,0,0
4423,0,0.151,0.238,0.146
4424,0,0.431,0.714,0.651
4425,0,0.916,0.85,0.986
4426,0,0.973,0.903,0.993
4427,0,0.973,0.936,0.993
4428,0,0.973,0.948,0.993
4429,0,0.973,0.938,0.993
4430,0,0.973,0.936,0.993
4431,0,0.973,0.924,0.993
4432,0,0.97,0.923,0.993
4433,0,0.949,0.835,0.993
4434,0,0.901,0.726,0.96
4435,0,0.763,0.551,0.622
4436,0,0.311,0.151,0.158
4437,0,0,0,0
4438,0,0,0,0
4439,0,0,0,0
4440,0,0,0,0
4441,0,0,0,0
4442,0,0,0,0
4443,0,0,0,0
4444,0,0,0,0
4445,0,0,0,0
4446,0,0,0,0
4447,0,0.126,0.244,0.202
4448,0,0.595,0.724,0.692
4449,0,0.882,0.9,0.983
4450,0,0.959,0.919,0.993
4451,0,0.973,0.914,0.993
4452,0,0.967,0.918,0.993
4453,0,0.958,0.918,0.861
4454,0,0.952,0.918,0.993
4455,0,0.95,0.865,0.993
4456,0,0.946,0.812,0.993
4457,0,0.919,0.813,0.993
4458,0,0.856,0.752,0.942
4459,0,0.708,0.582,0.618
4460,0,0.265,0.16,0.17
4461,0,0,0,0
4462,0,0,0,0
4463,0,0,0,0
4464,0,0,0,0
4465,0,0,0,0
4466,0,0,0,0
4467,0,0,0,0
4468,0,0,0,0
4469,0,0,0,0
4470,0,0,0,0
4471,0,0.026,0.204,0.203
4472,0,0.335,0.67,0.694
4473,0,0.821,0.866,0.985
4474,0,0.944,0.924,0.993
4475,0,0.973,0.926,0.993
4476,0,0.973,0.92,0.993
4477,0,0.973,0.917,0.993
4478,0,0.973,0.905,0.993
4479,0,0.973,0.854,0.993
4480,0,0.973,0.879,0.993
4481,0,0.969,0.835,0.993
4482,0,0.925,0.767,0.934
4483,0,0.791,0.588,0.559
4484,0,0.315,0.15,0.15
4485,0,0,0,0
4486,0,0,0,0
4487,0,0,0,0
4488,0,0,0,0
4489,0,0,0,0
4490,0,0,0,0
4491,0,0,0,0
4492,0,0,0,0
4493,0,0,0,0
4494,0,0,0,0
4495,0,0.123,0.207,0.032
4496,0,0.597,0.699,0.236
4497,0,0.891,0.905,0.839
4498,0,0.973,0.928,0.941
4499,0,0.973,0.939,0.974
4500,0,0.973,0.932,0.993
4501,0,0.973,0.904,0.918
4502,0,0.973,0.887,0.836
4503,0,0.973,0.893,0.618
4504,0,0.973,0.882,0.664
4505,0,0.973,0.835,0.745
4506,0,0.916,0.762,0.788
4507,0,0.763,0.606,0.611
4508,0,0.29,0.157,0.174
4509,0,0,0,0
4510,0,0,0,0
4511,0,0,0,0
4512,0,0,0,0
4513,0,0,0,0
4514,0,0,0,0
4515,0,0,0,0
4516,0,0,0,0
4517,0,0,0,0
4518,0,0,0,0
4519,0,0.118,0.21,0.018
4520,0,0.59,0.692,0.514
4521,0,0.89,0.875,0.944
4522,0,0.973,0.9,0.993
4523,0,0.973,0.908,0.993
4524,0,0.973,0.914,0.993
4525,0,0.973,0.919,0.993
4526,0,0.973,0.903,0.993
4527,0,0.973,0.906,0.993
4528,0,0.969,0.878,0.993
4529,0,0.936,0.808,0.993
4530,0,0.881,0.74,0.954
4531,0,0.718,0.569,0.601
4532,0,0.257,0.151,0.163
4533,0,0,0,0
4534,0,0,0,0
4535,0,0,0,0
4536,0,0,0,0
4537,0,0,0,0
4538,0,0,0,0
4539,0,0,0,0
4540,0,0,0,0
4541,0,0,0,0
4542,0,0,0,0
4543,0,0.067,0.198,0
4544,0,0.435,0.683,0.322
4545,0,0.759,0.878,0.616
4546,0,0.897,0.9,0.973
4547,0,0.96,0.906,0.993
4548,0,0.962,0.917,0.993
4549,0,0.963,0.92,0.993
4550,0,0.965,0.907,0.993
4551,0,0.966,0.918,0.993
4552,0,0.963,0.901,0.993
4553,0,0.94,0.856,0.993
4554,0,0.886,0.778,0.961
4555,0,0.736,0.577,0.573
4556,0,0.278,0.146,0.124
4557,0,0,0,0
4558,0,0,0,0
4559,0,0,0,0
4560,0,0,0,0
4561,0,0,0,0
4562,0,0,0,0
4563,0,0,0,0
4564,0,0,0,0
4565,0,0,0,0
4566,0,0,0,0
4567,0,0.106,0.19,0
4568,0,0.566,0.613,0.012
4569,0,0.86,0.773,0.137
4570,0,0.944,0.838,0.315
4571,0,0.973,0.888,0.989
4572,0,0.964,0.903,0.993
4573,0,0.821,0.892,0.993
4574,0,0.865,0.893,0.857
4575,0,0.812,0.879,0.875
4576,0,0.391,0.833,0.993
4577,0,0.075,0.85,0.993
4578,0,0.105,0.74,0.955
4579,0,0.472,0.554,0.565
4580,0,0.067,0.14,0.109
4581,0,0,0,0
4582,0,0,0,0
4583,0,0,0,0
4584,0,0,0,0
4585,0,0,0,0
4586,0,0,0,0
4587,0,0,0,0
4588,0,0,0,0
4589,0,0,0,0
4590,0,0,0,0
4591,0,0.037,0.194,0.098
4592,0,0.259,0.607,0.588
4593,0,0.372,0.796,0.508
4594,0,0.914,0.818,0.4
4595,0,0.973,0.86,0.755
4596,0,0.973,0.867,0.448
4597,0,0.973,0.896,0.984
4598,0,0.973,0.856,0.993
4599,0,0.973,0.86,0.993
4600,0,0.973,0.823,0.993
4601,0,0.973,0.813,0.993
4602,0,0.926,0.764,0.834
4603,0,0.787,0.576,0.385
4604,0,0.309,0.151,0.057
4605,0,0,0,0
4606,0,0,0,0
4607,0,0,0,0
4608,0,0,0,0
4609,0,0,0,0
4610,0,0,0,0
4611,0,0,0,0
4612,0,0,0,0
4613,0,0,0,0
4614,0,0,0,0
4615,0,0.107,0.192,0
4616,0,0.501,0.626,0.521
4617,0,0.885,0.805,0.86
4618,0,0.973,0.867,0.602
4619,0,0.973,0.883,0.49
4620,0,0.973,0.906,0.955
4621,0,0.973,0.915,0.993
4622,0,0.973,0.886,0.993
4623,0,0.973,0.881,0.993
4624,0,0.973,0.844,0.993
4625,0,0.973,0.787,0.993
4626,0,0.95,0.719,0.968
4627,0,0.83,0.542,0.621
4628,0,0.335,0.142,0.063
4629,0,0,0,0
4630,0,0,0,0
4631,0,0,0,0
4632,0,0,0,0
4633,0,0,0,0
4634,0,0,0,0
4635,0,0,0,0
4636,0,0,0,0
4637,0,0,0,0
4638,0,0,0,0
4639,0,0.125,0.217,0.161
4640,0,0.622,0.698,0.599
4641,0,0.924,0.856,0.954
4642,0,0.973,0.9,0.993
4643,0,0.973,0.899,0.993
4644,0,0.973,0.879,0.993
4645,0,0.973,0.89,0.993
4646,0,0.973,0.895,0.977
4647,0,0.973,0.885,0.993
4648,0,0.973,0.859,0.993
4649,0,0.975,0.828,0.993
4650,0,0.93,0.758,0.979
4651,0,0.79,0.547,0.64
4652,0,0.307,0.141,0.162
4653,0,0,0,0
4654,0,0,0,0
4655,0,0,0,0
4656,0,0,0,0
4657,0,0,0,0
4658,0,0,0,0
4659,0,0,0,0
4660,0,0,0,0
4661,0,0,0,0
4662,0,0,0,0
4663,0,0.118,0.201,0.135
4664,0,0.612,0.693,0.637
4665,0,0.919,0.874,0.984
4666,0,0.973,0.895,0.993
4667,0,0.973,0.914,0.993
4668,0,0.973,0.924,0.993
4669,0,0.973,0.916,0.993
4670,0,0.973,0.903,0.993
4671,0,0.973,0.898,0.993
4672,0,0.973,0.898,0.993
4673,0,0.973,0.876,0.993
4674,0,0.93,0.819,0.955
4675,0,0.786,0.62,0.596
4676,0,0.303,0.143,0.157
4677,0,0,0,0
4678,0,0,0,0
4679,0,0,0,0
4680,0,0,0,0
4681,0,0,0,0
4682,0,0,0,0
4683,0,0,0,0
4684,0,0,0,0
4685,0,0,0,0
4686,0,0,0,0
4687,0,0.106,0.198,0.154
4688,0,0.406,0.644,0.613
4689,0,0.903,0.85,0.975
4690,0,0.973,0.906,0.993
4691,0,0.973,0.937,0.993
4692,0,0.973,0.933,0.993
4693,0,0.973,0.914,0.993
4694,0,0.973,0.931,0.993
4695,0,0.973,0.941,0.993
4696,0,0.973,0.898,0.993
4697,0,0.967,0.83,0.993
4698,0,0.917,0.75,0.96
4699,0,0.789,0.561,0.604
4700,0,0.306,0.142,0.158
4701,0,0,0,0
4702,0,0,0,0
4703,0,0,0,0
4704,0,0,0,0
4705,0,0,0,0
4706,0,0,0,0
4707,0,0,0,0
4708,0,0,0,0
4709,0,0,0,0
4710,0,0,0,0
4711,0,0.111,0.198,0.06
4712,0,0.606,0.648,0.583
4713,0,0.923,0.853,0.974
4714,0,0.973,0.901,0.993
4715,0,0.973,0.926,0.993
4716,0,0.973,0.946,0.993
4717,0,0.973,0.943,0.993
4718,0,0.973,0.932,0.993
4719,0,0.973,0.914,0.993
4720,0,0.973,0.906,0.993
4721,0,0.973,0.888,0.993
4722,0,0.943,0.816,0.964
4723,0,0.814,0.612,0.621
4724,0,0.316,0.147,0.155
4725,0,0,0,0
4726,0,0,0,0
4727,0,0,0,0
4728,0,0,0,0
4729,0,0,0,0
4730,0,0,0,0
4731,0,0,0,0
4732,0,0,0,0
4733,0,0,0,0
4734,0,0,0,0
4735,0,0.073,0.214,0.15
4736,0,0.581,0.686,0.625
4737,0,0.898,0.859,0.965
4738,0,0.853,0.916,0.993
4739,0,0.973,0.899,0.993
4740,0,0.825,0.911,0.993
4741,0,0.973,0.923,0.993
4742,0,0.973,0.942,0.993
4743,0,0.973,0.916,0.993
4744,0,0.973,0.889,0.993
4745,0,0.964,0.857,0.993
4746,0,0.918,0.77,0.957
4747,0,0.775,0.578,0.589
4748,0,0.287,0.145,0.149
4749,0,0,0,0
4750,0,0,0,0
4751,0,0,0,0
4752,0,0,0,0
4753,0,0,0,0
4754,0,0,0,0
4755,0,0,0,0
4756,0,0,0,0
4757,0,0,0,0
4758,0,0,0,0
4759,0,0.013,0.189,0
4760,0,0.052,0.604,0.166
4761,0,0.093,0.757,0.178
4762,0,0.217,0.776,0.499
4763,0,0.606,0.839,0.338
4764,0,0.701,0.887,0.527
4765,0,0.83,0.89,0.481
4766,0,0.973,0.895,0.969
4767,0,0.973,0.892,0.993
4768,0,0.973,0.844,0.993
4769,0,0.973,0.762,0.993
4770,0,0.958,0.704,0.908
4771,0,0.825,0.535,0.511
4772,0,0.311,0.13,0.16
4773,0,0,0,0
4774,0,0,0,0
4775,0,0,0,0
4776,0,0,0,0
4777,0,0,0,0
4778,0,0,0,0
4779,0,0,0,0
4780,0,0,0,0
4781,0,0,0,0
4782,0,0,0,0
4783,0,0.104,0.195,0.05
4784,0,0.596,0.64,0.553
4785,0,0.926,0.858,0.963
4786,0,0.973,0.889,0.993
4787,0,0.973,0.913,0.993
4788,0,0.973,0.923,0.993
4789,0,0.973,0.896,0.993
4790,0,0.973,0.864,0.993
4791,0,0.973,0.833,0.993
4792,0,0.973,0.829,0.993
4793,0,0.973,0.784,0.993
4794,0,0.924,0.665,0.973
4795,0,0.496,0.525,0.617
4796,0,0.293,0.129,0.161
4797,0,0,0,0
4798,0,0,0,0
4799,0,0,0,0
4800,0,0,0,0
4801,0,0,0,0
4802,0,0,0,0
4803,0,0,0,0
4804,0,0,0,0
4805,0,0,0,0
4806,0,0,0,0
4807,0,0.096,0.177,0.121
4808,0,0.578,0.62,0.606
4809,0,0.91,0.816,0.984
4810,0,0.973,0.864,0.993
4811,0,0.973,0.915,0.993
4812,0,0.973,0.919,0.993
4813,0,0.973,0.899,0.993
4814,0,0.973,0.894,0.993
4815,0,0.973,0.843,0.993
4816,0,0.973,0.83,0.993
4817,0,0.957,0.77,0.993
4818,0,0.912,0.711,0.975
4819,0,0.767,0.539,0.636
4820,0,0.279,0.124,0.153
4821,0,0,0,0
4822,0,0,0,0
4823,0,0,0,0
4824,0,0,0,0
4825,0,0,0,0
4826,0,0,0,0
4827,0,0,0,0
4828,0,0,0,0
4829,0,0,0,0
4830,0,0,0,0
4831,0,0.079,0.186,0.041
4832,0,0.538,0.654,0.557
4833,0,0.873,0.833,0.947
4834,0,0.953,0.876,0.993
4835,0,0.973,0.879,0.993
4836,0,0.973,0.895,0.993
4837,0,0.973,0.878,0.993
4838,0,0.972,0.868,0.993
4839,0,0.974,0.853,0.993
4840,0,0.969,0.823,0.981
4841,0,0.949,0.784,0.979
4842,0,0.908,0.739,0.95
4843,0,0.762,0.548,0.591
4844,0,0.275,0.119,0.141
4845,0,0,0,0
4846,0,0,0,0
4847,0,0,0,0
4848,0,0,0,0
4849,0,0,0,0
4850,0,0,0,0
4851,0,0,0,0
4852,0,0,0,0
4853,0,0,0,0
4854,0,0,0,0
4855,0,0.09,0.179,0.114
4856,0,0.567,0.67,0.62
4857,0,0.906,0.855,0.987
4858,0,0.973,0.892,0.993
4859,0,0.973,0.891,0.993
4860,0,0.973,0.908,0.993
4861,0,0.973,0.907,0.993
4862,0,0.973,0.885,0.993
4863,0,0.972,0.853,0.993
4864,0,0.966,0.824,0.993
4865,0,0.944,0.76,0.993
4866,0,0.892,0.677,0.963
4867,0,0.74,0.503,0.564
4868,0,0.258,0.104,0.134
4869,0,0,0,0
4870,0,0,0,0
4871,0,0,0,0
4872,0,0,0,0
4873,0,0,0,0
4874,0,0,0,0
4875,0,0,0,0
4876,0,0,0,0
4877,0,0,0,0
4878,0,0,0,0
4879,0,0.075,0.172,0.146
4880,0,0.53,0.621,0.617
4881,0,0.873,0.816,0.989
4882,0,0.963,0.885,0.993
4883,0,0.973,0.909,0.993
4884,0,0.973,0.918,0.993
4885,0,0.973,0.912,0.993
4886,0,0.966,0.896,0.993
4887,0,0.96,0.891,0.993
4888,0,0.95,0.863,0.993
4889,0,0.796,0.821,0.993
4890,0,0.667,0.771,0.969
4891,0,0.686,0.549,0.613
4892,0,0.122,0.114,0.143
4893,0,0,0,0
4894,0,0,0,0
4895,0,0,0,0
4896,0,0,0,0
4897,0,0,0,0
4898,0,0,0,0
4899,0,0,0,0
4900,0,0,0,0
4901,0,0,0,0
4902,0,0,0,0
4903,0,0.041,0.182,0.091
4904,0,0.334,0.679,0.587
4905,0,0.707,0.889,0.985
4906,0,0.471,0.906,0.993
4907,0,0.766,0.904,0.993
4908,0,0.9,0.884,0.993
4909,0,0.973,0.891,0.993
4910,0,0.973,0.912,0.993
4911,0,0.973,0.895,0.993
4912,0,0.973,0.86,0.993
4913,0,0.956,0.838,0.993
4914,0,0.914,0.791,0.957
4915,0,0.758,0.583,0.562
4916,0,0.255,0.118,0.136
4917,0,0,0,0
4918,0,0,0,0
4919,0,0,0,0
4920,0,0,0,0
4921,0,0,0,0
4922,0,0,0,0
4923,0,0,0,0
4924,0,0,0,0
4925,0,0,0,0
4926,0,0,0,0
4927,0,0.068,0.166,0.102
4928,0,0.545,0.658,0.582
4929,0,0.908,0.866,0.978
4930,0,0.973,0.897,0.993
4931,0,0.973,0.882,0.993
4932,0,0.973,0.919,0.993
4933,0,0.973,0.943,0.993
4934,0,0.973,0.914,0.993
4935,0,0.973,0.856,0.993
4936,0,0.973,0.854,0.993
4937,0,0.973,0.819,0.993
4938,0,0.948,0.771,0.956
4939,0,0.779,0.561,0.559
4940,0,0.26,0.114,0.133
4941,0,0,0,0
4942,0,0,0,0
4943,0,0,0,0
4944,0,0,0,0
4945,0,0,0,0
4946,0,0,0,0
4947,0,0,0,0
4948,0,0,0,0
4949,0,0,0,0
4950,0,0,0,0
4951,0,0.068,0.146,0.014
4952,0,0.289,0.581,0.498
4953,0,0.919,0.798,0.944
4954,0,0.973,0.886,0.993
4955,0,0.973,0.914,0.993
4956,0,0.973,0.922,0.993
4957,0,0.973,0.902,0.993
4958,0,0.973,0.89,0.993
4959,0,0.973,0.864,0.993
4960,0,0.973,0.831,0.993
4961,0,0.973,0.842,0.993
4962,0,0.936,0.743,0.954
4963,0,0.765,0.526,0.593
4964,0,0.252,0.101,0.146
4965,0,0,0,0
4966,0,0,0,0
4967,0,0,0,0
4968,0,0,0,0
4969,0,0,0,0
4970,0,0,0,0
4971,0,0,0,0
4972,0,0,0,0
4973,0,0,0,0
4974,0,0,0,0
4975,0,0.064,0.15,0.009
4976,0,0.543,0.626,0.441
4977,0,0.921,0.829,0.912
4978,0,0.973,0.902,0.993
4979,0,0.973,0.935,0.993
4980,0,0.973,0.938,0.993
4981,0,0.973,0.94,0.993
4982,0,0.973,0.94,0.993
4983,0,0.973,0.924,0.993
4984,0,0.973,0.912,0.993
4985,0,0.973,0.897,0.993
4986,0,0.931,0.824,0.962
4987,0,0.76,0.543,0.585
4988,0,0.255,0.087,0.123
4989,0,0,0,0
4990,0,0,0,0
4991,0,0,0,0
4992,0,0,0,0
4993,0,0,0,0
4994,0,0,0,0
4995,0,0,0,0
4996,0,0,0,0
4997,0,0,0,0
4998,0,0,0,0
4999,0,0.063,0.134,0.014
5000,0,0.546,0.604,0.234
5001,0,0.924,0.829,0.621
5002,0,0.973,0.895,0.925
5003,0,0.973,0.916,0.989
5004,0,0.973,0.92,0.993
5005,0,0.973,0.926,0.993
5006,0,0.973,0.93,0.993
5007,0,0.973,0.908,0.993
5008,0,0.973,0.886,0.993
5009,0,0.97,0.844,0.993
5010,0,0.927,0.752,0.956
5011,0,0.75,0.538,0.579
5012,0,0.247,0.089,0.12
5013,0,0,0,0
5014,0,0,0,0
5015,0,0,0,0
5016,0,0,0,0
5017,0,0,0,0
5018,0,0,0,0
5019,0,0,0,0
5020,0,0,0,0
5021,0,0,0,0
