Resource,CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_Reciprocating_Engine_candidate,CAISO_Shed_DR_Tranche1,CAM_CAM_RA_i,CAM_CAM_RA_ii,CAM_CAM_RA_iii,CAM_CPE_RA_i,CAM_CPE_RA_ii,CAM_DR_RA,Generic_RA_Only,Leapfrog_Power,Tierra_Buena,Aquamarine_Westside,Arizona_Solar,Humboldt_Bay_Offshore_Wind,Morro_Bay_Offshore_Wind,NW_Ext_Tx_Wind,New_Mexico_Wind,Northern_California_Solar,Northern_California_Wind,Riverside_Palm_Springs_Wind,Riverside_Solar,Wyoming_Wind,Arizona_Li_Battery,CAISO_New_Flow_Battery,CAISO_New_Flow_Battery_12,CAISO_New_Flow_Battery_8,CAISO_New_LDES_Battery_12,CC_Power_GoalLine,CC_Power_Tumbleweed,Generic_4hr_battery_low_cost,Generic_6hr_battery,Generic_6hr_battery_low_cost,Generic_8hr_battery,Generic_8hr_battery_low_cost,Northern_California_Li_Battery,Riverside_Li_Battery,Riverside_West_Pumped_Storage,Tehachapi_Pumped_Storage,FishLake,Greater_Imperial_Geothermal,InState_Biomass,Northern_California_Geothermal,Ormat_Portfolio,Southern_Nevada_Geothermal,IndianValley_Hydro,GibsonSolar,PutahCreek,Resurgence_Hybrid,WillowSpringsSolar
t5004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.98834872852432,0.0,0.0,0.0,0.0,0.0,0.0,-45.235363136625054,-50.67125680129612,-51.784007574083326,-61.59375535933432,-55.17954185045966,-42.98834872852432,-42.98834872852432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.19832135619154,-79.01942683317561,-79.09019840131904
t5005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.98880782567343,0.0,0.0,0.0,0.0,0.0,0.0,-45.57281755126082,-50.66561928636796,-51.78400724981882,-61.51592683082529,-55.17910513658281,-42.98880782567343,-42.98880782567343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.20020080430744,-79.0196320754273,-79.09050267604512
t5006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.56089969533831,0.0,0.0,0.0,0.0,0.0,0.0,-46.95396545529262,-50.69903190076094,-51.785698826084385,-61.48502506192011,-55.17934043614235,-44.56089969533831,-44.56089969533831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.20220722965185,-79.01984336798395,-79.09081971463719
t5007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.92652576223444,0.0,0.0,0.0,0.0,0.0,0.0,-49.15393511350922,-51.27008754726477,-51.86279046599819,-61.518492679675774,-55.18063121091907,-46.92652576223444,-46.92652576223444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.20434935932603,-79.02006114772784,-79.09115047615612
t5008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.09980892583165,0.0,0.0,0.0,0.0,0.0,0.0,-52.46472970513872,-53.26140882019735,-53.519847214493645,-61.694684287053946,-55.18578825499994,-50.09980892583165,-50.09980892583165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.20663723329154,-79.02028590637741,-79.09149601445856
t5009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.94356722942614,0.0,0.0,0.0,0.0,0.0,0.0,-60.20501779835246,-60.305914650577776,-60.391867887560906,-63.34436952056425,-60.60708299792556,-57.94356722942614,-57.94356722942614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.20908204719368,-79.02051820843299,-79.09185748322892
t5010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73.08637254282557,0.0,0.0,0.0,0.0,0.0,0.0,-75.60985702458869,-75.62502441128994,-75.6770075686127,-75.85986273853635,-75.7029522121383,-73.08637254282557,-73.08637254282557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.21169438032167,-79.02075867947028,-79.09223604159658
t5011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-98.22375968553733,0.0,0.0,0.0,0.0,0.0,0.0,-101.24440771908698,-101.23126188886802,-101.29055638255167,-101.07269886573091,-101.2826498464802,-98.22375968553733,-98.22375968553733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.21448416312823,-79.02100787384578,-79.09263297289114
t5012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.805755120908,0.0,0.0,0.0,0.0,0.0,0.0,-129.78214134932776,-128.75223049758273,-128.80267533764524,-126.92168171489655,-128.78923125106132,-128.805755120908,-128.805755120908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.21712397763451,-79.02124841451335,-79.09301191056394
t5013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.80587316727946,0.0,0.0,0.0,0.0,0.0,0.0,-129.7419736324897,-128.7734989813599,-128.80411034472488,-127.05199174830906,-128.7913725983404,-128.80587316727946,-128.80587316727946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.21957920816804,-79.0214805390742,-79.09337307243958
t5014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.80579301363503,0.0,0.0,0.0,0.0,0.0,0.0,-129.65777932947125,-128.77978447120313,-128.80394189166876,-127.08824172644843,-128.79188510943538,-128.80579301363503,-128.80579301363503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.2218751004323,-79.02170501509367,-79.09371818878792
t5015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.80562736009782,0.0,0.0,0.0,0.0,0.0,0.0,-129.5448459097641,-128.77331131694064,-128.80332319596744,-127.06516222972789,-128.79179027373073,-128.80562736009782,-128.80562736009782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.22402561107262,-79.02192252611826,-79.09404863635756
t5016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.80541841224715,0.0,0.0,0.0,0.0,0.0,0.0,-129.40360996432238,-128.75678261845835,-128.80231703599304,-126.9996261546363,-128.79123399570238,-128.80541841224715,-128.80541841224715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.22604164384987,-79.02213359146411,-79.09436547155762
t5017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.8051529470351,0.0,0.0,0.0,0.0,0.0,0.0,-129.2325665142991,-128.7308966232275,-128.80090595385155,-126.89576662267164,-128.79023835629667,-128.8051529470351,-128.8051529470351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.2279324947024,-79.02233865332734,-79.09466963313373
t5018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.80485946460408,0.0,0.0,0.0,0.0,0.0,0.0,-129.02814318147264,-128.69508909377143,-128.79907857995605,-126.75090427530395,-128.7887881240723,-128.80485946460408,-128.80485946460408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.22970667743881,-79.02253810738297,-79.09496197694997
t5019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.80454787886427,0.0,0.0,0.0,0.0,0.0,0.0,-128.78263648470866,-128.647285164718,-128.79678334448172,-126.55554288578587,-128.78680848494488,-128.80454787886427,-128.80454787886427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.2313715347855,-79.02273230642122,-79.09524326652831
t5020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.80421616659714,0.0,0.0,0.0,0.0,0.0,0.0,-128.479342342959,-128.58262508056825,-128.79384583861508,-126.28877376872157,-128.7841023142689,-128.80421616659714,-128.80421616659714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.23293365634642,-79.02292156575257,-79.09551418281862
t5021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.80382247350067,0.0,0.0,0.0,0.0,0.0,0.0,-128.076882374532,-128.48908422808006,-128.78971497296382,-125.90175870222087,-128.78014114537075,-128.80382247350067,-128.80382247350067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.23439873498626,-79.02310616408549,-79.09577533666675
t5022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.80312682354761,0.0,0.0,0.0,0.0,0.0,0.0,-127.4358701732067,-128.32627716075095,-128.78270488707557,-125.2363253534395,-128.7732572546175,-128.80312682354761,-128.80312682354761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.2357718030754,-79.02328634181414,-79.09602729100797
t5023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-109.06351744811371,0.0,0.0,0.0,0.0,0.0,0.0,-110.36531345274395,-111.68725016442355,-112.0371628887377,-116.10359361215394,-114.98557134779739,-109.06351744811371,-109.06351744811371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.237057394085,-79.02346230388426,-79.09627057447543
t5024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.62918699397887,0.0,0.0,0.0,0.0,0.0,0.0,-47.39704812538573,-52.39622844015846,-52.32126875066988,-68.58505450230693,-61.1717042779401,-43.62918699397887,-43.62918699397887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.23825981244731,-79.0236342478452,-79.09650555749823
t5025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.344329255827205,0.0,0.0,0.0,0.0,0.0,0.0,-46.52013242513912,-52.19837075893384,-52.31216639554255,-67.73762007757877,-61.162288809853464,-43.344329255827205,-43.344329255827205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.23954754983679,-79.02381019481844,-79.0967488220851
t5026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.343971394027456,0.0,0.0,0.0,0.0,0.0,0.0,-46.13399504053387,-52.10604663382592,-52.30793941291942,-67.32714361960348,-61.15781032292758,-43.343971394027456,-43.343971394027456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.24092856936322,-79.023990388158,-79.09700103225788
t5027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.34390180689916,0.0,0.0,0.0,0.0,0.0,0.0,-45.94924596997983,-52.052395001521575,-52.30557018258867,-67.07177279382435,-61.15512777075374,-43.34390180689916,-43.34390180689916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.24240433224317,-79.02417505381418,-79.0972624935918
t5028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.34398675419653,0.0,0.0,0.0,0.0,0.0,0.0,-45.90898504151913,-52.021446226117966,-52.304310875394094,-66.89853652665047,-61.15343940293638,-43.34398675419653,-43.34398675419653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.24398052140502,-79.0243644301713,-79.09753383045924
t5029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.344440938611754,0.0,0.0,0.0,0.0,0.0,0.0,-46.184292355638775,-52.01059153503961,-52.30402835629299,-66.78067401395253,-61.1524558168109,-43.344440938611754,-43.344440938611754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.2456628612684,-79.0245587880358,-79.09781566947395
t5030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.96932508681024,0.0,0.0,0.0,0.0,0.0,0.0,-47.48989337901305,-52.03098750428536,-52.30522001163315,-66.7085736595356,-61.15208909025363,-44.96932508681024,-44.96932508681024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.24745740689727,-79.02475843009866,-79.09810867122883
t5031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.23774345824983,0.0,0.0,0.0,0.0,0.0,0.0,-49.51185431918425,-52.22498012350879,-52.327274462036954,-66.68448906419677,-61.152415196443414,-47.23774345824983,-47.23774345824983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.24937094109012,-79.02496369840075,-79.09841356868114
t5032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.079435688667715,0.0,0.0,0.0,0.0,0.0,0.0,-52.40875272898949,-53.648868991457924,-53.68493325968144,-66.73036572099413,-61.15386337108147,-50.079435688667715,-50.079435688667715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.2514112021882,-79.02517497888229,-79.09873118027075
t5033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55.33841100001229,0.0,0.0,0.0,0.0,0.0,0.0,-57.77973872650705,-58.029953935782345,-58.0569145383798,-66.95190977411801,-61.159559279011155,-55.33841100001229,-55.33841100001229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.25358676336161,-79.02539270711915,-79.09906239563342
t5034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.9754003226057,0.0,0.0,0.0,0.0,0.0,0.0,-71.57374458075681,-71.56212397096974,-71.61178173825299,-73.04212311916415,-71.82295111970824,-68.9754003226057,-68.9754003226057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.25590600459985,-79.02561736434674,-79.09940809934136
t5035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-106.0016755173465,0.0,0.0,0.0,0.0,0.0,0.0,-108.60933373475645,-108.6096789111413,-108.70080134632998,-108.27257585283904,-108.69557690180359,-106.0016755173465,-106.0016755173465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.25837854759436,-79.02584943237392,-79.09976940391287
t5036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.8039637631022,0.0,0.0,0.0,0.0,0.0,0.0,-129.73047148138795,-128.7505765398109,-128.79771681015723,-127.00710388211498,-128.78345585068217,-128.8039637631022,-128.8039637631022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.26071271376517,-79.02607415631442,-79.10011529997377
t5037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.8040815976167,0.0,0.0,0.0,0.0,0.0,0.0,-129.6900596916622,-128.77181297036515,-128.79912760363072,-127.13674814864665,-128.78555076895705,-128.8040815976167,-128.8040815976167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.26288827610732,-79.02629164765895,-79.10044589603159
t5038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.80398542619903,0.0,0.0,0.0,0.0,0.0,0.0,-129.61282446361065,-128.7770961897823,-128.79914355372364,-127.16891500663554,-128.7861091078454,-128.80398542619903,-128.80398542619903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.26492806712896,-79.02650255093968,-79.10076278916813
t5039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.80368528035225,0.0,0.0,0.0,0.0,0.0,0.0,-129.5057922773013,-128.77050319511937,-128.79854943496875,-127.14479611705465,-128.78597332013817,-128.80368528035225,-128.80368528035225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.26684188396385,-79.02670743514838,-79.10106705681356
t5040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.803149522056,0.0,0.0,0.0,0.0,0.0,0.0,-129.3696747928014,-128.75397732173965,-128.79744315318283,-127.07922173549474,-128.78531323349426,-128.803149522056,-128.803149522056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.26863823480076,-79.02690671757176,-79.10135952519232
t5041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.80252242238683,0.0,0.0,0.0,0.0,0.0,0.0,-129.20338291087387,-128.72803187530522,-128.79586296011882,-126.97584535619703,-128.78417338999685,-128.80252242238683,-128.80252242238683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.27032491457608,-79.02710075949545,-79.1016409545765
t5042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.80186454346662,0.0,0.0,0.0,0.0,0.0,0.0,-129.00341214222607,-128.6921807360967,-128.7938003887562,-126.83196547154155,-128.7825202908883,-128.80186454346662,-128.80186454346662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.27190874967131,-79.02728988143835,-79.1019120370834
t5043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.80115008974784,0.0,0.0,0.0,0.0,0.0,0.0,-128.76182079600713,-128.64419302749795,-128.7910963103929,-126.63810224909733,-128.7801969153889,-128.80115008974784,-128.80115008974784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.27339554802069,-79.02747436193721,-79.10217337394474
t5044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.80035207425308,0.0,0.0,0.0,0.0,0.0,0.0,-128.46169072210242,-128.57906154615813,-128.78741848886133,-126.37355428210823,-128.77685264080768,-128.80035207425308,-128.80035207425308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.27479057563525,-79.02765445516096,-79.10242551332598
t5045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.79911307148672,0.0,0.0,0.0,0.0,0.0,0.0,-128.06083882533161,-128.48391763724024,-128.78155929531377,-125.98991071950303,-128.77138645581806,-128.79911307148672,-128.79911307148672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.2760984177905,-79.0278303870405,-79.10266895098847
t5046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.7798789134057,0.0,0.0,0.0,0.0,0.0,0.0,-127.41314914841595,-128.30257390669408,-128.76247374417744,-125.32692582612937,-128.75465149097982,-128.7798789134057,-128.7798789134057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.27732312262712,-79.02800235157392,-79.10290414831127
t5047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-109.39898070921042,0.0,0.0,0.0,0.0,0.0,0.0,-111.49922259575672,-113.67301837396624,-114.06390109612876,-118.78313964080894,-118.34009721373826,-109.39898070921042,-109.39898070921042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.27846852445018,-79.02817052257738,-79.1031315620213
t5048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.74494561064151,0.0,0.0,0.0,0.0,0.0,0.0,-56.09163789569627,-63.09107941757291,-63.11663960677135,-80.7064473295154,-75.57524514430033,-48.74494561064151,-48.74494561064151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.27953916682384,-79.0283351104516,-79.10335161284142
t5049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.74450956768801,0.0,0.0,0.0,0.0,0.0,0.0,-55.406096751704695,-62.89666563557666,-63.10793025577671,-79.88813403368133,-75.56615988931956,-48.74450956768801,-48.74450956768801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.28068768562306,-79.02850333440651,-79.10357914597806
t5050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.74440709750565,0.0,0.0,0.0,0.0,0.0,0.0,-55.09860649699069,-62.80633436460718,-63.10391454192727,-79.49023886962722,-75.56184489320206,-48.74440709750565,-48.74440709750565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.28192095358344,-79.02867538313966,-79.10381465405298
t5051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.74446484274438,0.0,0.0,0.0,0.0,0.0,0.0,-54.955327108066115,-62.753664499950055,-63.1016689215472,-79.24121517503535,-75.55926434384251,-48.74446484274438,-48.74446484274438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.28323918645629,-79.02885143961382,-79.10405863717249
t5052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.74482034040378,0.0,0.0,0.0,0.0,0.0,0.0,-54.96482740522469,-62.723431118762804,-63.100505964831015,-79.07221137222234,-75.55765446407196,-48.74482034040378,-48.74482034040378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.28464695424235,-79.02903169683215,-79.10431132190162
t5053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.76752673843077,0.0,0.0,0.0,0.0,0.0,0.0,-55.54409607273683,-62.713385313994735,-63.10031933762371,-78.95782309664459,-75.55674135066957,-50.76752673843077,-50.76752673843077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.2861487746916,-79.02921637379245,-79.10457327469665
