BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,VRE_Storage_Discharge,VRE_Storage_Charge
t7805,197.00372382309178,116.32460069177182,-66.28061521508042,0.0,0.0,0.0,4.7016540021094517e-11,0.0,0.0,-84.0,63.37216826620529,-65.5921679160793
t7806,197.23916391668507,70.0000000192433,-86.75061806033807,0.0,0.0,0.0,4.714249206688237e-11,0.0,0.0,-88.0,64.16608710956804,-61.886087775442775
t7807,199.3095289860834,135.06921541688655,-46.72061575706835,0.0,0.0,0.0,4.714248958885093e-11,0.0,0.0,-108.0,65.29900934266811,-63.07900905010146
t7808,210.70863467156323,69.99999980052922,-62.70061422755271,0.0,0.0,0.0,4.714249249918808e-11,0.0,0.0,-116.0,64.16605949629923,-61.886062073163515
t7809,227.65679481915132,80.0000022573252,-62.620614206497045,0.0,0.0,0.0,4.714249224329995e-11,0.0,0.0,-107.0,65.29897061931246,-63.07897105758181
t7810,229.7811930773505,40.00000178812792,-104.006136042946,0.0,0.0,0.0,4.7142492079760576e-11,0.0,0.0,-94.0,64.13605419590897,-61.91605460418515
t7811,230.1902540802558,1.2574538091722866e-6,-93.14061632825826,0.0,0.0,0.0,4.7142492430680383e-11,0.0,0.0,-79.0,65.26885713203953,-63.108857325002546
t7812,227.6645384028899,35.00000057051742,-123.94524198825272,0.0,0.0,0.0,4.714249148667553e-11,0.0,0.0,-72.0,64.13605953270418,-61.9160599793515
t7813,227.94490158206986,64.99999685016923,-106.42061379649212,0.0,0.0,0.0,4.714249097633473e-11,0.0,0.0,-64.0,65.29897009419867,-63.078970632096514
t7814,227.34124875194306,15.000001330192495,-123.3998836294511,0.0,0.0,0.0,4.714249201324013e-11,0.0,0.0,-72.0,64.10606079778067,-61.94606085491155
t7815,224.43886152853912,58.22053192446114,-88.17061450889774,0.0,0.0,0.0,4.714249216879795e-11,0.0,0.0,-79.0,65.29898743058646,-63.07898909629456
t7816,216.70992250764266,30.00000103399419,-104.17061630675569,0.0,0.0,0.0,4.714249223420261e-11,0.0,0.0,-83.0,64.13610676484547,-61.91610733759265
t7817,198.66806438826595,116.8153521166037,-60.72061703884279,0.0,0.0,0.0,4.714192256518134e-11,0.0,0.0,-94.0,65.29911682817692,-63.079117224727014
t7818,197.68526024806184,40.00000232763894,-69.72061534590148,0.0,0.0,0.0,4.714249252337322e-11,0.0,0.0,-105.0,64.13616738022802,-61.91616779303136
t7819,197.89591706082712,64.01488548425364,-52.720615610711526,0.0,0.0,0.0,4.714249275493385e-11,0.0,0.0,-102.0,65.29914660787139,-63.07914703737596
t7820,197.9764621998774,36.21692144347338,-72.72061408978063,0.0,0.0,0.0,4.7142492516892294e-11,0.0,0.0,-102.0,64.13618426675163,-61.91618468809249
t7821,198.00124510679595,87.42702376970948,-53.720614589489244,0.0,0.0,0.0,4.714249208581249e-11,0.0,0.0,-101.0,65.29916571841484,-63.0791661790479
t7822,198.0693989280291,33.09167998265602,-71.72061559957385,0.0,0.0,0.0,4.7142492533137895e-11,0.0,0.0,-103.0,64.13618807028173,-61.916188463496766
t7823,198.12516108881192,116.81537956954111,-60.72061552220735,0.0,0.0,0.0,4.7114971670171954e-11,0.0,0.0,-94.0,65.29917849522732,-63.07917982481281
t7824,198.2428813457635,69.99999969677373,-88.7506130479455,0.0,0.0,0.0,4.714249178927913e-11,0.0,0.0,-86.0,64.16618596177287,-61.88619271251358
t7825,198.24288093660337,111.32460120802219,-71.2806147508999,0.0,0.0,0.0,4.7009550926631594e-11,0.0,0.0,-79.0,63.37230191870135,-65.5923016078627
t7826,198.16853180872928,70.00000009603406,-96.75061471357094,0.0,0.0,0.0,4.714249047409253e-11,0.0,0.0,-78.0,64.16618111607175,-61.886181644725056
t7827,198.26146852590352,103.10459966166763,-79.50061494161366,0.0,0.0,0.0,4.707990469393675e-11,0.0,0.0,-73.0,64.33100844806802,-64.33100848480085
t7828,198.30483871134663,64.99999814389807,-100.72061624858053,0.0,0.0,0.0,4.7142489768468354e-11,0.0,0.0,-74.0,64.13614658138958,-61.916146975714966
t7829,198.2490767968649,96.81537758600797,-80.72061713425452,0.0,0.0,0.0,4.71208519892015e-11,0.0,0.0,-74.0,65.29907463677394,-63.079075458717014
t7830,198.0136372380327,65.00000005886096,-98.72061556500012,0.0,0.0,0.0,4.71424891725532e-11,0.0,0.0,-76.0,64.13609519420608,-61.91609549140529
t7831,200.13641909721693,113.10459848847344,-69.50061553847769,0.0,0.0,0.0,4.7081420308038286e-11,0.0,0.0,-83.0,64.33084481012338,-64.3308448179877
t7832,211.67753346333527,70.00000007046427,-90.7006155952938,0.0,0.0,0.0,4.714249116599339e-11,0.0,0.0,-88.0,64.16605359362252,-61.88605414192792
t7833,228.80829743303687,103.2045996964347,-79.40061557121717,0.0,0.0,0.0,4.7070530820975046e-11,0.0,0.0,-88.0,64.33079698661828,-64.3307973558932
t7834,231.08416943374954,67.86993161982372,-114.7352842866629,0.0,0.0,0.0,4.7013524832223273e-11,0.0,0.0,-79.0,62.14780736335253,-64.36780702244755
t7835,231.29846178680603,80.37594553413534,-102.22926999763726,0.0,0.0,0.0,4.7057091037803515e-11,0.0,0.0,-66.0,63.5849602103065,-65.30630476138049
t7836,228.7944101258575,55.55870206991677,-127.04651397073806,0.0,0.0,0.0,4.698161900855981e-11,0.0,0.0,-65.0,62.147805657806146,-64.36780543184368
t7837,229.3124517004857,76.6245996119447,-105.98061652420567,0.0,0.0,0.0,4.6944959551568784e-11,0.0,0.0,-60.0,63.37207008844621,-65.59206993178259
t7838,227.8897817154599,53.13495246835609,-129.47026348450532,0.0,0.0,0.0,4.700879516407465e-11,0.0,0.0,-62.0,62.1478190475138,-64.36781872750555
t7839,224.47455240413652,86.87459999661871,-95.7306157409499,0.0,0.0,0.0,4.7038932927559094e-11,0.0,0.0,-67.0,63.372073178648364,-65.59207257222775
t7840,216.73314605485623,70.00000006883158,-109.98061569493657,0.0,0.0,0.0,4.7094114713971187e-11,0.0,0.0,-75.0,63.16728030661174,-63.107280184361116
t7841,198.53624259292198,114.32459731870696,-68.28061826052269,0.0,0.0,0.0,4.705567329955897e-11,0.0,0.0,-82.0,63.372128871956036,-65.59212620592393
t7842,197.49319057108613,70.00000101190278,-78.75061610864985,0.0,0.0,0.0,4.714249148589089e-11,0.0,0.0,-96.0,64.16613833075154,-61.886138855217276
t7843,197.46221182621454,124.32459951358379,-58.28061638387532,0.0,0.0,0.0,4.701965724752641e-11,0.0,0.0,-92.0,63.37225442078653,-65.59225404256729
t7844,197.29492592053967,70.00000099268422,-82.75061597891946,0.0,0.0,0.0,4.7142491314738683e-11,0.0,0.0,-92.0,64.16617815534495,-61.88617871050374
t7845,197.12144370702438,126.3245983889699,-56.28061725962407,0.0,0.0,0.0,4.7049337054512514e-11,0.0,0.0,-94.0,63.37226673108789,-65.5922656870249
t7846,196.87980810224943,70.0000009103202,-84.75061611542517,0.0,0.0,0.0,4.714249115953738e-11,0.0,0.0,-90.0,64.16618824697582,-61.88618897879395
t7847,196.93556980081877,117.32460072389736,-65.28061495737776,0.0,0.0,0.0,4.70475385620572e-11,0.0,0.0,-85.0,63.37227021863775,-65.59226930860072
t7848,196.94796173810553,70.00000091047342,-92.75061612356777,0.0,0.0,0.0,4.71424895379793e-11,0.0,0.0,-82.0,64.16617638419422,-61.886177086370736
t7849,196.9045911443297,82.49273543928737,-81.72061388087951,0.0,0.0,0.0,4.7113168055777996e-11,0.0,0.0,-73.0,65.29914214892096,-63.07914383511425
t7850,196.87361206645846,64.99999941385806,-94.21335029467066,0.0,0.0,0.0,4.710816222660601e-11,0.0,0.0,-79.0,63.45719505585572,-62.74446108112582
t7851,196.83024171136822,77.71273692869944,-86.50061478758799,0.0,0.0,0.0,4.7095345224791164e-11,0.0,0.0,-66.0,64.33095263920933,-64.33095240579485
t7852,196.81165433766043,54.7470254723026,-105.50061322859449,0.0,0.0,0.0,4.709411462697752e-11,0.0,0.0,-67.0,63.13731952693591,-63.13731932864769
t7853,196.56382305926675,91.03535855143599,-86.5006136976104,0.0,0.0,0.0,4.709401863976039e-11,0.0,0.0,-66.0,64.33090383044377,-64.33090361679346
t7854,196.21066300120026,69.99999974546776,-103.50061546370561,0.0,0.0,0.0,4.709411422769498e-11,0.0,0.0,-69.0,63.13728265215822,-63.137282256438354
t7855,197.8253151839486,104.10460308824767,-78.50061227118167,0.0,0.0,0.0,4.7065229341965445e-11,0.0,0.0,-74.0,64.33086559311711,-64.33086753962439
t7856,208.89627038465028,65.00000265166474,-99.45061559822308,0.0,0.0,0.0,4.709411419796475e-11,0.0,0.0,-77.0,63.137249102228814,-63.13724888147338
t7857,225.80683636589802,90.4246010177118,-92.1806150974347,0.0,0.0,0.0,4.694985636607216e-11,0.0,0.0,-73.0,63.372112685524414,-65.59211251399043
t7858,228.1249385328447,50.76844322174075,-131.83677281899116,0.0,0.0,0.0,4.6979542870578666e-11,0.0,0.0,-62.0,62.14783088146488,-64.36783065982583
t7859,228.51206723074418,62.87460132866437,-119.7306146790914,0.0,0.0,0.0,4.6989065400417294e-11,0.0,0.0,-48.0,63.372093051730076,-65.59209281877423
t7860,225.98771704958642,26.558701423021517,-156.04651462022292,0.0,0.0,0.0,4.697876295170497e-11,0.0,0.0,-36.0,62.147840798541836,-64.3678406202968
t7861,226.64434612494904,49.65460075210629,-132.95061538813155,0.0,0.0,0.0,4.6939656476089976e-11,0.0,0.0,-33.0,63.34209975972985,-65.6220992111521
t7862,225.41716569682413,26.067293730900232,-156.53792239089643,0.0,0.0,0.0,4.6945687637154855e-11,0.0,0.0,-35.0,62.14787182522577,-64.36787170681535
t7863,222.17085784989663,60.65459800942803,-121.95061672892336,0.0,0.0,0.0,4.707743357731106e-11,0.0,0.0,-43.0,64.33091802301476,-64.33091815063719
t7864,214.10533512935916,53.65459777006708,-128.95061663784827,0.0,0.0,0.0,4.707952467376547e-11,0.0,0.0,-56.0,63.13732259196181,-63.1373226747792
t7865,195.53520089544185,99.32460169968402,-83.280614339287,0.0,0.0,0.0,4.6977185144766216e-11,0.0,0.0,-67.0,63.372286881408435,-65.59228667927665
t7866,194.15985760387642,70.00000003582028,-94.21334931634229,0.0,0.0,0.0,4.710816383082158e-11,0.0,0.0,-80.0,63.924340144635956,-62.18160498709792
t7867,194.17224900590782,116.32460135668853,-66.28061477610514,0.0,0.0,0.0,4.6942136165861824e-11,0.0,0.0,-84.0,63.37237856556095,-65.592378393316
t7868,194.16605308964077,70.0000010706803,-85.75061426269376,0.0,0.0,0.0,4.71424901926194e-11,0.0,0.0,-89.0,64.16622623106618,-61.88622674415595
t7869,194.1474661209049,123.32459937780263,-59.28061652252167,0.0,0.0,0.0,4.701984503350735e-11,0.0,0.0,-91.0,63.37237080314347,-65.59237044516593
t7870,194.14746560648936,70.0000001138166,-89.72061498292875,0.0,0.0,0.0,4.714248990728022e-11,0.0,0.0,-85.0,64.13623884096845,-61.91623825787515
t7871,194.1474659190603,110.10459707088127,-72.50061607596784,0.0,0.0,0.0,4.708189269915344e-11,0.0,0.0,-80.0,64.33111151246378,-64.331111547651
t7872,194.14746584157277,69.99999910308995,-97.50061453694526,0.0,0.0,0.0,4.70941138422687e-11,0.0,0.0,-75.0,63.13744068875021,-63.13744047167312
t7873,194.1412702671465,105.03537771320629,-72.50061615979416,0.0,0.0,0.0,4.709297640172686e-11,0.0,0.0,-80.0,64.33110107091046,-64.33110090548749
t7874,194.1288784856297,62.71273337941382,-96.50061695211187,0.0,0.0,0.0,4.709809518916101e-11,0.0,0.0,-76.0,63.137430928745815,-63.137430610207375
t7875,194.14127013893457,86.71273698485125,-77.50061366152192,0.0,0.0,0.0,4.709686131199636e-11,0.0,0.0,-75.0,64.33108000590168,-64.33107971466526
t7876,194.17224913889697,62.71273525121138,-96.50061553114043,0.0,0.0,0.0,4.709648406056803e-11,0.0,0.0,-76.0,63.137405884034834,-63.13740562669179
t7877,194.24040281400826,102.0353780305818,-75.50061614122126,0.0,0.0,0.0,4.7092786680137873e-11,0.0,0.0,-77.0,64.33102344878876,-64.33102327461594
t7878,194.24040295268557,65.00000198089819,-88.72061624613318,0.0,0.0,0.0,4.7142489734839255e-11,0.0,0.0,-86.0,64.13615351182958,-61.916153570560716
t7879,196.0919791167704,134.10459821965102,-48.50061665277856,0.0,0.0,0.0,4.7076122649782306e-11,0.0,0.0,-104.0,64.33095260388986,-64.33095271902629
t7880,207.55440777815028,65.00000287370605,-66.6706168016542,0.0,0.0,0.0,4.714249012581579e-11,0.0,0.0,-112.0,64.13611315331818,-61.916113129342136
t7881,224.6450707494892,117.42459894947952,-65.1806168471254,0.0,0.0,0.0,4.703363940642494e-11,0.0,0.0,-100.0,63.372165318180706,-65.59216478318898
t7882,227.47635825296098,69.99999982760659,-107.78613713628695,0.0,0.0,0.0,4.709411286734032e-11,0.0,0.0,-88.0,63.137298853043305,-63.13729745071531
t7883,228.14742856642167,85.87460067808011,-96.7306150690902,0.0,0.0,0.0,4.7040065907185733e-11,0.0,0.0,-71.0,63.37214631351242,-65.5921456735822
t7884,225.7904415345622,48.69401805940594,-133.9111977411328,0.0,0.0,0.0,4.703193704429502e-11,0.0,0.0,-58.0,62.14787581690233,-64.36787533559709
t7885,226.32414509193748,76.62460057675696,-105.98061549708066,0.0,0.0,0.0,4.696766169405277e-11,0.0,0.0,-60.0,63.37219021773165,-65.5921900392338
t7886,224.53539524158168,55.8994992663338,-126.70571652317454,0.0,0.0,0.0,4.7035151076838577e-11,0.0,0.0,-64.0,62.14788501284377,-64.36788448364392
t7887,221.23724100852087,80.58537991416715,-96.95061438286531,0.0,0.0,0.0,4.7092690351778625e-11,0.0,0.0,-68.0,64.33093614500802,-64.33093595406189
t7888,213.6921217968212,69.99999988369846,-104.98061403213676,0.0,0.0,0.0,4.7094112686948125e-11,0.0,0.0,-80.0,63.16734543904476,-63.10734576447659
t7889,195.44446961562383,124.3246020264444,-58.28061393860066,0.0,0.0,0.0,4.699973266853316e-11,0.0,0.0,-92.0,63.37231538771778,-65.59231511093344
t7890,194.12887866932496,70.00000106484424,-73.75061664729127,0.0,0.0,0.0,4.714248945700413e-11,0.0,0.0,-101.0,64.16622754871803,-61.88622806854015
t7891,194.09789964137332,130.32460102640414,-52.280615056668864,0.0,0.0,0.0,4.696408711693845e-11,0.0,0.0,-98.0,63.372431040593696,-65.59243083801654
t7892,194.11029106308587,70.00000104919059,-76.7506157615444,0.0,0.0,0.0,4.714248928541928e-11,0.0,0.0,-98.0,64.16627985541169,-61.88628034815139
t7893,194.18464053486898,131.10460272481407,-51.50061264243435,0.0,0.0,0.0,4.706532720967567e-11,0.0,0.0,-101.0,64.33120022704679,-64.3312020482032
t7894,194.30236067997984,70.00000087549614,-72.75061520431211,0.0,0.0,0.0,4.7142489165399565e-11,0.0,0.0,-102.0,64.1663069713741,-61.88630774173953
t7895,194.42627620353932,127.32459998072046,-55.280615883313125,0.0,0.0,0.0,4.7022773205779e-11,0.0,0.0,-95.0,63.37248796295168,-65.59248758310028
t7896,194.56877948567717,70.00000095773846,-86.75061666854961,0.0,0.0,0.0,4.7142488469099386e-11,0.0,0.0,-88.0,64.16631629508636,-61.88631688687137
t7897,194.66171600289218,109.32460075977983,-73.28061531412416,0.0,0.0,0.0,4.696549458330484e-11,0.0,0.0,-77.0,63.37252401063571,-65.59252383696452
t7898,194.75465283886362,69.99999991336257,-98.53061453158435,0.0,0.0,0.0,4.709411241114726e-11,0.0,0.0,-74.0,63.16751882220877,-63.107519000710354
t7899,194.87237286110977,97.0353834812262,-80.50061440188344,0.0,0.0,0.0,4.7086814465562664e-11,0.0,0.0,-72.0,64.33120400555907,-64.33120396711703
t7900,194.97150546102878,58.712732931313084,-100.50061682779321,0.0,0.0,0.0,4.7102829222306905e-11,0.0,0.0,-72.0,63.1374861682425,-63.13748539019133
t7901,195.00248461982153,87.71273334758715,-76.50061653967924,0.0,0.0,0.0,4.710187927059862e-11,0.0,0.0,-76.0,64.33114003706952,-64.33113941440112
