CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_Reciprocating_Engine_candidate,CAISO_Shed_DR_Tranche1,CAM_CAM_RA_i,CAM_CAM_RA_ii,CAM_CAM_RA_iii,CAM_CPE_RA_i,CAM_CPE_RA_ii,CAM_DR_RA,FishLake,Generic_RA_Only,Greater_Imperial_Geothermal,InState_Biomass,Leapfrog_Power,Northern_California_Geothermal,Ormat_Portfolio,Southern_Nevada_Geothermal,Tierra_Buena,Aquamarine_Westside,Arizona_Solar,Humboldt_Bay_Offshore_Wind,IndianValley_Hydro,Morro_Bay_Offshore_Wind,NW_Ext_Tx_Wind,New_Mexico_Wind,Northern_California_Solar,Northern_California_Wind,Riverside_Palm_Springs_Wind,Riverside_Solar,Wyoming_Wind,Arizona_Li_Battery,CAISO_New_Flow_Battery,CAISO_New_Flow_Battery_12,CAISO_New_Flow_Battery_8,CAISO_New_LDES_Battery_12,CC_Power_GoalLine,CC_Power_Tumbleweed,Generic_4hr_battery_low_cost,Generic_6hr_battery,Generic_6hr_battery_low_cost,Generic_8hr_battery,Generic_8hr_battery_low_cost,Northern_California_Li_Battery,Riverside_Li_Battery,Riverside_West_Pumped_Storage,Tehachapi_Pumped_Storage,GibsonSolar,PutahCreek,Resurgence_Hybrid,WillowSpringsSolar
4.33E-09,2.52E-09,4.63E-09,1.39E-09,0,0,0,0,0,0,0,3.49E-10,5.31E-08,2.27E-08,0,5.32E-08,0,6.09E-08,0,6.73E-08,6.73E-08,1.87E-08,6.73E-08,9.31E-09,2.60E-08,1.49E-08,6.60E-08,6.73E-08,6.73E-08,6.73E-08,3.16E-08,2.08E-08,4.97E-08,4.97E-08,4.97E-08,1.58E-08,0,0,5.98E-08,5.98E-08,5.98E-08,5.98E-08,5.98E-08,2.08E-08,2.08E-08,2.55E-08,2.55E-08,0,6.73E-08,6.73E-08,6.73E-08
4.32E-09,2.52E-09,4.61E-09,1.39E-09,0,0,0,0,0,0,0,3.49E-10,5.31E-08,2.27E-08,0,5.32E-08,0,6.09E-08,0,6.73E-08,6.73E-08,2.05E-08,6.73E-08,1.01E-08,2.97E-08,2.32E-08,6.60E-08,6.73E-08,6.73E-08,6.73E-08,3.27E-08,2.08E-08,4.97E-08,4.97E-08,4.97E-08,1.58E-08,0,0,5.98E-08,5.98E-08,5.98E-08,5.98E-08,5.98E-08,2.08E-08,2.08E-08,2.55E-08,2.55E-08,0,6.73E-08,6.73E-08,6.73E-08
4.32E-09,2.52E-09,4.59E-09,1.39E-09,0,0,0,0,0,0,0,3.50E-10,5.31E-08,2.27E-08,0,5.32E-08,0,6.09E-08,0,6.73E-08,6.73E-08,2.29E-08,6.73E-08,1.11E-08,3.32E-08,3.22E-08,6.59E-08,6.73E-08,6.73E-08,6.73E-08,3.64E-08,2.08E-08,4.97E-08,4.97E-08,4.97E-08,1.58E-08,0,0,5.98E-08,5.98E-08,5.98E-08,5.98E-08,5.98E-08,2.08E-08,2.08E-08,2.55E-08,2.55E-08,0,6.73E-08,6.73E-08,6.73E-08
4.35E-09,2.52E-09,4.56E-09,1.39E-09,0,0,0,0,0,0,0,3.50E-10,5.31E-08,2.27E-08,0,5.32E-08,0,6.09E-08,0,6.73E-08,6.73E-08,2.49E-08,6.73E-08,1.22E-08,3.46E-08,2.04E-08,6.58E-08,6.73E-08,6.73E-08,6.73E-08,3.53E-08,2.08E-08,4.97E-08,4.97E-08,4.97E-08,1.58E-08,0,0,5.98E-08,5.98E-08,5.98E-08,5.98E-08,5.98E-08,2.08E-08,2.08E-08,2.55E-08,2.55E-08,0,6.73E-08,6.73E-08,6.73E-08
4.76E-09,2.66E-09,4.73E-09,1.43E-09,0,0,0,0,0,0,0,3.52E-10,2.32E-07,3.22E-08,0,2.35E-07,0,6.10E-07,0,4.999999895,3.044654834,3.70E-08,1.658799895,1.67E-08,6.74E-08,1.70E-08,2.21E-06,1.07187105,4.999999895,4.999999895,6.01E-08,4.999999954,0.517822507,4.999997521,0.832189313,2.35E-08,0,0,4.999999841,4.999999841,4.999999841,4.999999841,4.999999841,4.999999954,4.999999954,4.999999598,4.999999598,0,1.529999268,4.999999895,4.999999895
6.10E-09,3.13E-09,5.09E-09,1.61E-09,0,0,0,0,0,0,0,3.62E-10,2.95E-07,4.86E-08,0,2.97E-07,0,6.90E-07,0,9.99999999,0.690121774,5.66E-08,1.65879999,2.81E-08,1.03E-07,3.92E-08,1.10E-06,1.443618369,9.999999983,9.99999999,7.81E-08,9.999999997,5.868571501,9.999999967,9.99999998,5.069219854,0,0,9.99999999,9.99999999,9.99999999,9.99999999,9.99999999,9.999999997,9.999999997,9.999999969,9.999999969,0,1.529999942,9.99999999,9.99999999
5.02E-09,2.76E-09,3.23E-09,1.92E-09,0,0,0,0,0,0,0,3.76E-10,3.00E-07,5.28E-08,0,3.03E-07,0,6.95E-07,0,3.099999996,0,6.15E-08,1.6588,3.40E-08,1.16E-07,7.01E-08,1.45E-07,2.342007497,4.999999996,4.999999996,7.64E-08,4.999999999,4.999999992,4.999999995,4.999999995,4.999999994,0,0,4.999999996,4.999999996,4.999999996,4.999999996,4.999999996,4.999999999,4.999999999,4.999999998,4.999999998,0,1.529999974,4.999999996,4.999999996
0,0,0,1.94E-09,0,0,0,0,0,0,0,3.77E-10,3.00E-07,5.29E-08,0,3.03E-07,0,6.96E-07,0,0,0,6.16E-08,1.658799996,3.51E-08,1.23E-07,7.71E-08,0,2.552664256,9.999999994,9.999999996,6.44E-08,9.999999999,9.999999993,9.999999993,9.999999994,5.069219946,0,0,9.999999996,9.999999996,9.999999996,9.999999996,9.999999996,9.999999999,9.999999999,9.999999989,9.999999989,0,1.529999975,9.999999996,9.999999996
0,0,0,1.99E-09,0,0,0,0,0,0,0,3.78E-10,3.00E-07,5.31E-08,0,3.03E-07,0,6.96E-07,0,0,0,6.19E-08,1.658799996,3.44E-08,1.17E-07,9.01E-08,0,2.385378006,4.999999996,4.999999996,5.95E-08,4.999999999,4.999999993,4.999999996,4.999999996,4.999999994,0,0,4.999999996,4.999999996,4.999999996,4.999999996,4.999999996,4.999999999,4.999999999,4.999999998,4.999999998,0,1.529999976,4.999999996,4.999999996
0,0,0,2.03E-09,0,0,0,0,0,0,0,3.80E-10,3.00E-07,5.33E-08,0,3.03E-07,0,6.96E-07,0,0,0,6.22E-08,1.658799996,3.18E-08,1.09E-07,1.06E-07,0,2.521685322,9.999999995,9.999999996,6.44E-08,9.999999999,9.999999994,9.999999994,9.999999995,5.069219951,0,0,9.999999996,9.999999996,9.999999996,9.999999996,9.999999996,9.999999999,9.999999999,9.99999999,9.99999999,0,1.529999977,9.999999996,9.999999996
0,0,0,2.24E-09,0,0,0,0,0,0,0,3.86E-10,3.01E-07,5.39E-08,0,3.04E-07,0,6.97E-07,0,0,0,6.30E-08,1.658799997,2.87E-08,1.02E-07,1.23E-07,0,2.286245415,4.999999997,4.999999997,5.99E-08,4.999999999,4.999999995,4.999999997,4.999999997,4.999999996,0,0,4.999999997,4.999999997,4.999999997,4.999999997,4.999999997,4.999999999,4.999999999,4.999999998,4.999999998,0,1.529999982,4.999999997,4.999999997
0,0,0,2.06E-09,0,0,0,0,0,0,0,3.80E-10,3.00E-07,5.34E-08,0,3.03E-07,0,6.96E-07,0,0,0,6.23E-08,1.658799996,2.71E-08,9.11E-08,1.28E-07,0,2.682775785,9.999999995,9.999999996,5.70E-08,9.999999999,9.999999994,9.999999994,9.999999995,5.069219951,0,0,9.999999996,9.999999996,9.999999996,9.999999996,9.999999996,9.999999999,9.999999999,9.999999991,9.999999991,0,1.529999978,9.999999996,9.999999996
0,0,0,1.91E-09,0,0,0,0,0,0,0,3.73E-10,3.00E-07,5.27E-08,0,3.03E-07,0,6.95E-07,0,0,0,6.14E-08,1.658799996,2.73E-08,7.78E-08,1.12E-07,0,2.521685321,4.999999996,4.999999996,6.17E-08,4.999999999,4.999999991,4.999999995,4.999999995,4.999999993,0,0,4.999999995,4.999999995,4.999999995,4.999999995,4.999999995,4.999999999,4.999999999,4.999999998,4.999999998,0,1.529999973,4.999999996,4.999999996
0,0,0,1.92E-09,0,0,0,0,0,0,0,3.74E-10,3.01E-07,5.39E-08,0,3.04E-07,0,6.97E-07,0,0,0,6.26E-08,1.658799997,2.97E-08,7.01E-08,8.56E-08,0,1.945477127,9.999999996,9.999999997,7.01E-08,9.999999997,9.225381949,9.999999984,9.999999987,5.0692199,0,0,9.99999999,9.99999999,9.99999999,9.99999999,9.99999999,9.999999997,9.999999997,9.999999982,9.999999982,0,1.529999966,9.999999997,9.999999997
0,0,0,1.79E-09,0,0,0,0,0,0,0,3.67E-10,2.99E-07,5.18E-08,0,3.01E-07,0,6.94E-07,0,0,0,6.03E-08,1.658799994,2.77E-08,5.49E-08,8.50E-08,0,1.741016152,4.999999994,4.999999994,6.77E-08,4.999999998,4.999999986,4.999999994,4.999999994,4.99999999,0,0,4.999999994,4.999999994,4.999999994,4.999999994,4.999999994,4.999999998,4.999999998,4.999999997,4.999999997,0,1.529999967,4.999999994,4.999999994
0,0,0,2.01E-09,0,0,0,0,0,0,0,3.74E-10,3.01E-07,5.43E-08,0,3.04E-07,0,6.97E-07,0,0,0.460081186,6.31E-08,1.658799997,3.01E-08,3.85E-08,8.65E-08,8.52E-08,1.815365599,9.999999996,9.999999997,6.01E-08,9.999999997,7.225380443,9.999999984,9.999999987,5.069219903,0,0,9.999999991,9.99999999,9.99999999,9.99999999,9.99999999,9.999999997,9.999999997,9.999999983,9.999999983,0,1.529999967,9.999999997,9.999999997
0,0,0,1.61E-09,0,0,0,0,0,0,0,3.53E-10,2.95E-07,4.87E-08,0,2.97E-07,0,6.90E-07,0,0,3.05142083,5.66E-08,1.65879999,2.23E-08,1.22E-08,6.90E-08,1.28E-06,1.877323462,4.99999999,4.99999999,4.29E-08,4.999999997,4.999999969,4.999999989,4.999999989,4.999999977,0,0,4.99999999,4.99999999,4.99999999,4.99999999,4.99999999,4.999999997,4.999999997,4.999999995,4.999999995,0,1.52999994,4.99999999,4.99999999
3.40E-09,2.17E-09,2.62E-09,1.42E-09,0,0,0,0,0,0,0,3.36E-10,1.81E-07,2.95E-08,0,1.83E-07,0,4.87E-07,0,7.999999621,4.675236429,3.35E-08,1.6588,1.17E-08,1.48E-09,2.50E-08,2.09E-06,1.344485405,9.999999234,9.999999621,2.96E-08,9.999999419,2.68E-07,2.68E-07,2.68E-07,9.81E-08,0,0,3.01E-06,3.01E-06,3.01E-06,3.01E-06,3.01E-06,9.999999419,9.999999419,1.55E-07,1.55E-07,0,1.499998639,9.999999621,9.999999621
4.30E-09,2.54E-09,3.98E-09,1.42E-09,0,0,0,0,0,0,0,3.34E-10,1.55E-07,2.85E-08,0,1.56E-07,0,3.65E-07,0,4.999995891,4.999995888,3.16E-08,1.658795893,9.14E-09,9.18E-10,2.07E-08,1.81E-06,0.824035567,4.999995891,4.999995891,3.05E-08,2.84E-07,1.78E-07,1.78E-07,1.78E-07,8.24E-08,0,0,5.06E-07,5.06E-07,5.06E-07,5.06E-07,5.06E-07,2.84E-07,2.84E-07,9.83E-08,9.83E-08,0,1.469993445,4.999995891,4.999995891
4.57E-09,2.62E-09,4.59E-09,1.43E-09,0,0,0,0,0,0,0,3.36E-10,2.10E-07,3.08E-08,0,2.12E-07,0,5.69E-07,0,9.99999983,6.190798211,3.40E-08,1.65879983,7.92E-09,1.58E-09,1.94E-08,3.26E-06,0.687732188,9.999999652,9.99999983,3.58E-08,9.999999913,6.46E-07,6.46E-07,6.46E-07,1.30E-07,0,0,9.999999618,9.999999618,9.999999618,9.999999618,9.999999618,9.999999913,9.999999913,4.54E-07,4.54E-07,0,1.499999672,9.99999983,9.99999983
4.40E-09,2.55E-09,4.60E-09,1.40E-09,0,0,0,0,0,0,0,3.37E-10,7.92E-08,2.52E-08,0,7.95E-08,0,1.02E-07,0,1.22E-07,1.22E-07,2.77E-08,1.22E-07,6.19E-09,2.25E-09,1.43E-08,1.18E-07,1.22E-07,1.22E-07,1.22E-07,2.91E-08,3.60E-08,7.56E-08,7.56E-08,7.56E-08,5.12E-08,0,0,1.01E-07,1.01E-07,1.01E-07,1.01E-07,1.01E-07,3.60E-08,3.60E-08,3.92E-08,3.92E-08,0,1.22E-07,1.22E-07,1.22E-07
4.33E-09,2.52E-09,4.60E-09,1.39E-09,0,0,0,0,0,0,0,3.37E-10,5.88E-08,2.34E-08,0,5.90E-08,0,6.90E-08,0,7.74E-08,7.74E-08,2.57E-08,7.74E-08,5.06E-09,3.57E-09,1.07E-08,7.57E-08,7.74E-08,7.74E-08,7.74E-08,2.82E-08,2.38E-08,5.62E-08,5.62E-08,5.62E-08,4.18E-08,0,0,6.83E-08,6.83E-08,6.83E-08,6.83E-08,6.83E-08,2.38E-08,2.38E-08,2.88E-08,2.88E-08,0,7.74E-08,7.74E-08,7.74E-08
4.32E-09,2.52E-09,4.61E-09,1.39E-09,0,0,0,0,0,0,0,3.41E-10,5.75E-08,2.32E-08,0,5.76E-08,0,6.70E-08,0,7.49E-08,7.49E-08,2.53E-08,7.49E-08,4.64E-09,4.94E-09,8.29E-09,7.34E-08,7.49E-08,7.49E-08,7.49E-08,3.08E-08,2.31E-08,5.49E-08,5.49E-08,5.49E-08,4.11E-08,0,0,6.64E-08,6.64E-08,6.64E-08,6.64E-08,6.64E-08,2.31E-08,2.31E-08,2.82E-08,2.82E-08,0,7.49E-08,7.49E-08,7.49E-08
4.33E-09,2.52E-09,4.62E-09,1.40E-09,0,0,0,0,0,0,0,3.45E-10,5.97E-08,2.35E-08,0,5.99E-08,0,7.02E-08,0,7.90E-08,7.90E-08,2.56E-08,7.90E-08,4.65E-09,5.49E-09,7.58E-09,7.72E-08,7.90E-08,7.90E-08,7.90E-08,3.31E-08,2.43E-08,5.70E-08,5.70E-08,5.70E-08,4.23E-08,0,0,6.95E-08,6.95E-08,6.95E-08,6.95E-08,6.95E-08,2.43E-08,2.43E-08,2.93E-08,2.93E-08,0,7.90E-08,7.90E-08,7.90E-08
4.32E-09,2.52E-09,4.61E-09,1.39E-09,0,0,0,0,0,0,0,3.48E-10,5.75E-08,2.32E-08,0,5.76E-08,0,6.70E-08,0,7.49E-08,7.49E-08,2.43E-08,7.49E-08,5.26E-09,6.12E-09,8.29E-09,7.33E-08,7.49E-08,7.49E-08,7.49E-08,3.50E-08,2.31E-08,5.49E-08,5.49E-08,5.49E-08,4.11E-08,0,0,6.64E-08,6.64E-08,6.64E-08,6.64E-08,6.64E-08,2.31E-08,2.31E-08,2.82E-08,2.82E-08,0,7.49E-08,7.49E-08,7.49E-08
4.32E-09,2.52E-09,4.60E-09,1.39E-09,0,0,0,0,0,0,0,3.49E-10,5.75E-08,2.32E-08,0,5.76E-08,0,6.70E-08,0,7.49E-08,7.49E-08,2.14E-08,7.49E-08,6.29E-09,6.55E-09,1.13E-08,7.33E-08,7.49E-08,7.49E-08,7.49E-08,3.49E-08,2.31E-08,5.49E-08,5.49E-08,5.49E-08,4.11E-08,0,0,6.64E-08,6.64E-08,6.64E-08,6.64E-08,6.64E-08,2.31E-08,2.31E-08,2.82E-08,2.82E-08,0,7.49E-08,7.49E-08,7.49E-08
4.32E-09,2.52E-09,4.57E-09,1.39E-09,0,0,0,0,0,0,0,3.49E-10,5.75E-08,2.32E-08,0,5.76E-08,0,6.70E-08,0,7.49E-08,7.49E-08,1.93E-08,7.49E-08,8.36E-09,6.66E-09,1.40E-08,7.33E-08,7.49E-08,7.49E-08,7.49E-08,3.39E-08,2.31E-08,5.49E-08,5.49E-08,5.49E-08,4.11E-08,0,0,6.64E-08,6.64E-08,6.64E-08,6.64E-08,6.64E-08,2.31E-08,2.31E-08,2.82E-08,2.82E-08,0,7.49E-08,7.49E-08,7.49E-08
4.31E-09,2.52E-09,4.50E-09,1.39E-09,0,0,0,0,0,0,0,3.49E-10,5.75E-08,2.32E-08,0,5.76E-08,0,6.70E-08,0,7.49E-08,7.49E-08,1.81E-08,7.49E-08,1.10E-08,6.23E-09,1.70E-08,7.31E-08,7.49E-08,7.49E-08,7.49E-08,3.30E-08,2.31E-08,5.49E-08,5.49E-08,5.49E-08,4.11E-08,0,0,6.64E-08,6.64E-08,6.64E-08,6.64E-08,6.64E-08,2.31E-08,2.31E-08,2.82E-08,2.82E-08,0,7.49E-08,7.49E-08,7.49E-08
4.37E-09,2.55E-09,4.38E-09,1.41E-09,0,0,0,0,0,0,0,3.50E-10,9.90E-08,2.63E-08,0,9.95E-08,0,1.42E-07,0,1.91E-07,1.91E-07,1.77E-08,1.91E-07,1.47E-08,5.84E-09,2.11E-08,1.77E-07,1.91E-07,1.91E-07,1.91E-07,3.33E-08,5.26E-08,9.57E-08,9.57E-08,9.57E-08,5.93E-08,0,0,1.42E-07,1.42E-07,1.42E-07,1.42E-07,1.42E-07,5.26E-08,5.26E-08,5.02E-08,5.02E-08,0,1.91E-07,1.91E-07,1.91E-07
4.18E-09,2.49E-09,3.83E-09,1.42E-09,0,0,0,0,0,0,0,3.51E-10,1.52E-07,2.84E-08,0,1.53E-07,0,3.50E-07,0,6.298405378,0.320530991,1.53E-08,0.881189733,1.96E-08,6.06E-09,3.13E-08,6.33E-07,0.641559445,4.593178001,6.618145825,2.54E-08,2.89E-07,1.79E-07,1.79E-07,1.79E-07,8.25E-08,0,0,5.11E-07,5.11E-07,5.11E-07,5.11E-07,5.11E-07,2.89E-07,2.89E-07,9.86E-08,9.86E-08,0,0.595682626,6.342444952,6.22818529
3.04E-09,1.95E-09,2.34E-09,1.43E-09,0,0,0,0,0,0,0,3.52E-10,2.32E-07,3.22E-08,0,2.35E-07,0,6.11E-07,0,3.099999896,0,1.19E-08,1.6588,2.50E-08,1.10E-08,3.93E-08,1.39E-07,2.125154849,4.999999896,4.999999896,2.55E-08,4.999999965,4.99999966,4.99999966,4.99999966,2.59E-07,0,0,4.999999881,4.999999881,4.999999881,4.999999881,4.999999881,4.999999965,4.999999965,4.999999865,4.999999865,0,1.529999306,4.999999896,4.999999896
0,0,0,1.43E-09,0,0,0,0,0,0,0,3.52E-10,2.20E-07,3.13E-08,0,2.22E-07,0,5.88E-07,0,0,0,8.25E-09,1.658799863,2.44E-08,1.28E-08,3.47E-08,0,2.317224214,9.999999717,9.999999863,2.75E-08,9.999999954,9.99999945,9.999997711,9.999997784,2.16E-07,0,0,9.999999863,9.999999863,9.999999863,9.999999863,9.999999863,9.999999954,9.999999954,9.999999109,9.999999109,0,1.529999227,9.999999863,9.999999863
0,0,0,1.43E-09,0,0,0,0,0,0,0,3.52E-10,2.29E-07,3.20E-08,0,2.32E-07,0,6.06E-07,0,0,0,5.60E-09,1.658799888,2.48E-08,8.25E-09,2.48E-08,0,1.926889656,4.999999888,4.999999888,3.36E-08,4.999999952,4.999995961,4.999995961,4.999995961,1.80E-07,0,0,4.999999824,4.999999824,4.999999824,4.999999824,4.999999824,4.999999952,4.999999952,4.999999512,4.999999512,0,1.529995322,4.999999888,4.999999888
0,0,0,1.43E-09,0,0,0,0,0,0,0,3.51E-10,2.23E-07,3.15E-08,0,2.26E-07,0,5.95E-07,0,0,0,4.61E-09,1.658799873,2.45E-08,5.00E-09,2.25E-08,0,1.623296075,9.999999736,9.999999873,2.94E-08,9.999999942,2.26E-06,2.26E-06,2.26E-06,1.59E-07,0,0,9.999999782,9.999999782,9.999999782,9.999999782,9.999999782,9.999999942,9.999999942,1.17E-05,1.17E-05,0,1.500000633,9.999999873,9.999999873
0,0,0,1.43E-09,0,0,0,0,0,0,0,3.51E-10,2.24E-07,3.16E-08,0,2.26E-07,0,5.96E-07,0,0,0,6.90E-09,1.658799875,2.46E-08,4.88E-09,1.88E-08,0,1.691449734,4.999999875,4.999999875,2.17E-08,4.999999944,2.66E-06,2.66E-06,2.66E-06,1.61E-07,0,0,4.999999788,4.999999788,4.999999788,4.999999788,4.999999788,4.999999944,4.999999944,4.999988292,4.999988292,0,1.500000841,4.999999875,4.999999875
0,0,0,1.43E-09,0,0,0,0,0,0,0,3.50E-10,2.23E-07,3.16E-08,0,2.26E-07,0,5.96E-07,0,0,0,1.25E-08,1.658799874,2.45E-08,4.06E-09,1.28E-08,0,1.933085428,9.99999974,9.999999874,2.21E-08,9.999999943,2.51E-06,2.51E-06,2.51E-06,1.60E-07,0,0,9.999999786,9.999999786,9.999999786,9.999999786,9.999999786,9.999999943,9.999999943,0.99144544,0.99144544,0,1.500000764,9.999999874,9.999999874
0,0,0,1.43E-09,0,0,0,0,0,0,0,3.49E-10,2.22E-07,3.15E-08,0,2.25E-07,0,5.93E-07,0,0,0,1.54E-08,1.65879987,2.45E-08,3.60E-09,8.62E-09,0,2.149937971,4.99999987,4.99999987,2.05E-08,4.999999941,1.87E-06,1.87E-06,1.87E-06,1.56E-07,0,0,4.999999773,4.999999773,4.999999773,4.999999773,4.999999773,4.999999941,4.999999941,3.87E-06,3.87E-06,0,1.500000431,4.99999987,4.99999987
0,0,0,1.43E-09,0,0,0,0,0,0,0,3.49E-10,2.22E-07,3.15E-08,0,2.25E-07,0,5.93E-07,0,0,0,2.07E-08,1.65879987,2.45E-08,3.72E-09,7.54E-09,0,1.90210649,9.999999733,9.99999987,2.10E-08,9.999999941,1.96E-06,1.96E-06,1.96E-06,1.56E-07,0,0,9.999999775,9.999999775,9.999999775,9.999999775,9.999999775,9.999999941,9.999999941,4.65E-06,4.65E-06,0,1.500000475,9.99999987,9.99999987
0,0,0,1.42E-09,0,0,0,0,0,0,0,3.49E-10,1.55E-07,2.85E-08,0,1.56E-07,0,3.65E-07,0,0,0,2.68E-08,1.658795896,2.26E-08,3.01E-09,5.66E-09,0,1.561334227,4.999995895,4.999995895,2.12E-08,2.84E-07,1.78E-07,1.78E-07,1.78E-07,8.24E-08,0,0,5.06E-07,5.06E-07,5.06E-07,5.06E-07,5.06E-07,2.84E-07,2.84E-07,9.83E-08,9.83E-08,0,1.469993448,4.999995895,4.999995895
0,0,0,1.42E-09,0,0,0,0,0,0,0,3.48E-10,1.55E-07,2.85E-08,0,1.56E-07,0,3.65E-07,0,0,0.453311185,3.23E-08,1.658795896,2.26E-08,1.67E-09,5.86E-09,3.43E-08,1.363069042,9.999991783,9.999995895,1.83E-08,2.84E-07,1.78E-07,1.78E-07,1.78E-07,8.24E-08,0,0,5.06E-07,5.06E-07,5.06E-07,5.06E-07,5.06E-07,2.84E-07,2.84E-07,9.83E-08,9.83E-08,0,1.469993448,9.999995895,9.999995895
0,0,0,1.42E-09,0,0,0,0,0,0,0,3.45E-10,1.55E-07,2.85E-08,0,1.56E-07,0,3.65E-07,0,0,3.044650834,3.23E-08,1.658795896,2.26E-08,1.77E-09,5.86E-09,5.99E-07,1.096650199,4.999995895,4.999995895,8.77E-09,2.84E-07,1.78E-07,1.78E-07,1.78E-07,8.24E-08,0,0,5.06E-07,5.06E-07,5.06E-07,5.06E-07,5.06E-07,2.84E-07,2.84E-07,9.83E-08,9.83E-08,0,1.469993448,4.999995895,4.999995895
3.39E-09,2.17E-09,2.64E-09,1.42E-09,0,0,0,0,0,0,0,3.41E-10,1.55E-07,2.85E-08,0,1.56E-07,0,3.65E-07,0,7.999995895,4.661700904,3.23E-08,1.6588,2.26E-08,1.01E-09,4.23E-09,1.20E-06,0.408917839,9.999991783,9.999995895,8.83E-09,2.84E-07,1.78E-07,1.78E-07,1.78E-07,8.24E-08,0,0,5.06E-07,5.06E-07,5.06E-07,5.06E-07,5.06E-07,2.84E-07,2.84E-07,9.83E-08,9.83E-08,0,1.469993448,9.999995895,9.999995895
4.34E-09,2.55E-09,4.03E-09,1.42E-09,0,0,0,0,0,0,0,3.43E-10,1.84E-07,2.96E-08,0,1.86E-07,0,4.98E-07,0,4.999999659,4.999999659,3.37E-08,1.658799659,2.33E-08,1.01E-09,2.81E-09,2.44E-06,0.19826484,4.999999659,4.999999659,9.48E-09,4.999999621,2.85E-07,2.85E-07,2.85E-07,1.00E-07,0,0,5.87E-06,5.87E-06,5.87E-06,5.87E-06,5.87E-06,4.999999621,4.999999621,1.66E-07,1.66E-07,0,1.499998816,4.999999659,4.999999659
4.53E-09,2.60E-09,4.58E-09,1.42E-09,0,0,0,0,0,0,0,3.46E-10,1.65E-07,2.89E-08,0,1.66E-07,0,4.15E-07,0,9.999999089,6.123138471,3.27E-08,1.65879909,2.28E-08,1.97E-09,1.32E-09,2.58E-06,0.303592651,9.999998172,9.999999089,8.54E-09,6.09E-07,2.04E-07,2.04E-07,2.04E-07,8.74E-08,0,0,7.59E-07,7.59E-07,7.59E-07,7.59E-07,7.59E-07,6.09E-07,6.09E-07,1.14E-07,1.14E-07,0,1.499992004,9.999999089,9.999999089
4.83E-09,2.69E-09,5.04E-09,1.45E-09,0,0,0,0,0,0,0,3.46E-10,2.60E-07,3.55E-08,0,2.63E-07,0,6.51E-07,0,4.999999947,4.999999947,4.12E-08,1.658799947,2.72E-08,3.56E-09,1.06E-09,3.38E-06,0.607187073,4.999999947,4.999999947,8.89E-09,4.99999998,4.999999901,4.999999901,4.999999901,4.999996307,0,0,4.999999936,4.999999936,4.999999936,4.999999936,4.999999936,4.99999998,4.99999998,4.999999954,4.999999954,0,1.529999616,4.999999947,4.999999947
4.81E-09,2.68E-09,5.11E-09,1.44E-09,0,0,0,0,0,0,0,3.45E-10,2.61E-07,3.58E-08,0,2.64E-07,0,6.53E-07,0,9.999999949,6.319350427,4.15E-08,1.658799949,2.73E-08,6.69E-09,2.26E-09,3.39E-06,0.972738511,9.999999902,9.999999949,9.06E-09,9.99999995,4.267846298,3.011687388,3.422404958,1.86E-07,0,0,9.999999816,9.999999816,9.999999816,9.999999816,9.999999816,9.99999995,9.99999995,9.999997952,9.999997952,0,1.522659236,9.999999949,9.999999949
4.65E-09,2.63E-09,4.96E-09,1.43E-09,0,0,0,0,0,0,0,3.47E-10,2.17E-07,3.12E-08,0,2.20E-07,0,5.84E-07,0,4.999999855,4.999999855,3.57E-08,1.658799855,2.43E-08,9.85E-09,3.26E-09,3.31E-06,1.486988742,4.999999855,4.999999855,8.68E-09,4.999999931,1.05E-06,1.05E-06,1.05E-06,1.44E-07,0,0,4.999999725,4.999999725,4.999999725,4.999999725,4.999999725,4.999999931,4.999999931,9.43E-07,9.43E-07,0,1.499999966,4.999999855,4.999999855
4.42E-09,2.55E-09,4.73E-09,1.40E-09,0,0,0,0,0,0,0,3.48E-10,8.22E-08,2.54E-08,0,8.25E-08,0,1.07E-07,0,1.31E-07,1.31E-07,2.83E-08,1.31E-07,2.06E-08,1.13E-08,5.08E-09,1.26E-07,1.31E-07,1.31E-07,1.31E-07,9.12E-09,3.81E-08,7.85E-08,7.85E-08,7.85E-08,5.25E-08,0,0,1.06E-07,1.06E-07,1.06E-07,1.06E-07,1.06E-07,3.81E-08,3.81E-08,4.08E-08,4.08E-08,0,1.31E-07,1.31E-07,1.31E-07
4.33E-09,2.52E-09,4.63E-09,1.39E-09,0,0,0,0,0,0,0,3.48E-10,5.75E-08,2.32E-08,0,5.76E-08,0,6.70E-08,0,7.49E-08,7.49E-08,2.55E-08,7.49E-08,1.92E-08,1.35E-08,8.23E-09,7.33E-08,7.49E-08,7.49E-08,7.49E-08,1.01E-08,2.31E-08,5.49E-08,5.49E-08,5.49E-08,4.11E-08,0,0,6.64E-08,6.64E-08,6.64E-08,6.64E-08,6.64E-08,2.31E-08,2.31E-08,2.82E-08,2.82E-08,0,7.49E-08,7.49E-08,7.49E-08
