Resource,CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_Reciprocating_Engine_candidate
t5282,5.6721760686956893e-5,5.3551638240939885e-6,2.7506805322702745
t5283,4.705434715316824e-5,5.187365284451614e-6,2.750666974880438
t5284,4.0280455855255386e-5,5.021742532966938e-6,2.7506506647740223
t5285,3.441858403303319e-5,4.823150621963198e-6,2.7506270625378235
t5286,2.8475781728965754e-5,4.545055692922338e-6,2.7505872320851377
t5287,2.063969877252436e-5,4.105484079000017e-6,2.750490076276698
t5288,3.5730307690012808e-6,3.3056430998218853e-6,0.0002873110789078733
t5289,3.219220831924107e-6,2.960430990715709e-6,0.00019714284232883828
t5290,3.085384778614314e-6,2.8094497932566944e-6,0.00017485049862674853
t5291,3.0339970182337286e-6,2.7590605060294425e-6,0.00016832339833651482
t5292,3.036211469138719e-6,2.7619140158417135e-6,0.00017093340494898123
t5293,3.08974516077012e-6,2.796127939586365e-6,0.0001825034356194921
t5294,3.2140626765935435e-6,2.8637135557031275e-6,0.0002097748263859268
t5295,3.4866622797467032e-6,2.983925332714487e-6,0.0003017518802411113
t5296,4.551318410694322e-6,3.1947142951772026e-6,0.0024461248922123696
t5297,0.04872538377303659,3.5949393607649797e-6,2.7507920129883225
t5298,0.048726826413608565,4.379318619303532e-6,2.750881162266483
t5299,0.04872703239444513,6.115898730464402e-6,2.7509079761225013
t5300,0.04872707623999498,8.588595549574411e-6,2.750920367408846
t5301,0.04822119286899687,7.489782596117662e-6,2.7508625201055987
t5302,0.047414181178447784,6.667571795625558e-6,2.75082120518939
t5303,0.046483663457547605,6.171421631468349e-6,2.750794305769201
t5304,0.045397624700938576,5.845398141006679e-6,2.750779441065331
t5305,0.04410433273202995,5.611614402657472e-6,2.7507743872692743
t5306,0.04251303125284224,5.4222844542585774e-6,2.7507722921100393
t5307,0.040490074611187955,5.240764048214216e-6,2.750768622227857
t5308,0.03786837996127182,5.0311766650267406e-6,2.750759447487903
t5309,0.03422385610803778,4.747814081931509e-6,2.750739200955769
t5310,0.02791305610357802,4.313501971351939e-6,2.7506881358856723
t5311,3.738804466953925e-6,3.528259249224325e-6,0.0005894669723713154
t5312,3.163623509157241e-6,3.097491958798049e-6,0.000234029714875157
t5313,2.959102481550503e-6,2.8785472734031634e-6,0.0001873586541992217
t5314,2.8683849830020183e-6,2.785256622584795e-6,0.00017186256833215077
t5315,2.8382012362515667e-6,2.759783597704902e-6,0.00016790091792347395
t5316,2.855365167047507e-6,2.7745561987946476e-6,0.00017203612485874937
t5317,2.9227650867605094e-6,2.8165202646254e-6,0.00018495296020114912
t5318,3.0635742548798756e-6,2.8923186488440295e-6,0.00021429617977529472
t5319,3.3559644108654923e-6,3.012448786926253e-6,0.00030891427905393483
t5320,4.386494137634132e-6,3.2085465238825738e-6,0.002051159965651266
t5321,0.105681990652604,3.571892169102778e-6,2.750776129748735
t5322,0.10568407256494321,4.307639488513725e-6,2.7508772934422123
t5323,0.10568431097718681,6.1098377631325516e-6,2.7509073307860255
t5324,0.1056843654969888,9.37871368900722e-6,2.7509220309688382
t5325,0.10236477740401641,7.791051929983312e-6,2.7508522992489466
t5326,0.09868816271069351,6.823919525448999e-6,2.7508156015967042
t5327,0.09420350249859091,6.263182993877772e-6,2.7507906692114
t5328,0.08874779953022331,5.900105313547904e-6,2.7507767681572117
t5329,0.08209094733379937,5.642212057777241e-6,2.7507721877938343
t5330,0.07407923292769238,5.435649621908472e-6,2.7507703293875294
t5331,0.06476041567746728,5.239838512887359e-6,2.750766720000702
t5332,0.05433284886137366,5.015645776087154e-6,2.7507574422823353
t5333,0.042441618429914965,4.713600165850862e-6,2.7507368578575946
t5334,0.028324500917935647,4.248896571426767e-6,2.750684370730501
t5335,3.2057811207638018e-6,3.385948160725997e-6,0.0003958514435820615
t5336,2.738219638572018e-6,2.9881365191644195e-6,0.00020747378967444436
t5337,2.5504468661687465e-6,2.7775986467221276e-6,0.0001695974605281993
t5338,2.4659652497742138e-6,2.688279491953821e-6,0.00015631859446204373
t5339,2.439292970161942e-6,2.6668305889199617e-6,0.00015319771604626416
t5340,2.4590089343355086e-6,2.6885431300286163e-6,0.0001574804381909641
t5341,2.527806816741163e-6,2.7381972644459753e-6,0.00016958409821165438
t5342,2.666230916476057e-6,2.81763911104379e-6,0.00019528055757993468
t5343,2.9393949239127247e-6,2.9330158872554934e-6,0.0002654187682200706
t5344,3.7851839046966086e-6,3.123747718238837e-6,0.0009468729391564498
t5345,0.16224642886261967,3.467015804214143e-6,2.7507352881032903
t5346,0.1622536094335093,4.20246973138265e-6,2.7508729205029274
t5347,0.16225389241363347,6.106833190427861e-6,2.750906953287634
t5348,0.1622539549491927,9.871950860842764e-6,2.7509229101475037
t5349,0.15981524654290558,8.000179569751854e-6,2.7508521595480837
t5350,0.1530186265174368,6.927551022289051e-6,2.750814470575948
t5351,0.1256264501646,6.324661833697957e-6,2.750789005201339
t5352,0.058531570438055715,5.9408245131853e-6,2.7507746269122624
t5353,0.03344256981727972,5.673183773621963e-6,2.75076953635004
t5354,0.024170681737184934,5.4654677576747814e-6,2.7507671973211596
t5355,0.015477350760840447,5.276126658455376e-6,2.750763087935975
t5356,0.01389573924410497,5.070740547459714e-6,2.750753576186409
t5357,0.012142958901687866,4.8034380127520465e-6,2.750733202747629
t5358,0.00970843516224972,4.405203984386332e-6,2.750684232533189
t5359,4.269448439930997e-6,3.7154391045740406e-6,1.085903579782654
t5360,2.935481327873572e-6,3.1312807650852526e-6,0.00024611497517692404
t5361,2.649194470871074e-6,2.847911258369827e-6,0.0001802505083021516
t5362,2.5246220367989975e-6,2.7136902372512236e-6,0.00016000497925184397
t5363,2.4736814800457257e-6,2.667683497800599e-6,0.00015336344445187388
t5364,2.472119414276599e-6,2.667658955643568e-6,0.00015442977452860757
t5365,2.5172350455575274e-6,2.6967246759365175e-6,0.00016266065411797972
t5366,2.6217024966980157e-6,2.750995869452804e-6,0.00018136876859547543
t5367,2.8349253544073784e-6,2.8476741656382826e-6,0.00022999631427902807
t5368,3.422591381705906e-6,3.020521646365585e-6,0.0005503161049290192
t5369,2.635486454783188e-5,3.3475829656285335e-6,2.7506640419889705
t5370,0.0573235187784054,4.055793094075885e-6,2.7508660613988516
t5371,0.05732385577631716,5.951917609344917e-6,2.7509056203978695
t5372,0.05732392958536211,1.0266740480123366e-5,2.750923371644253
t5373,0.05588694479940531,8.155451776830329e-6,2.750859822916731
t5374,0.05408402132808871,7.0152366544665554e-6,2.7508239084387154
t5375,0.05184935850355866,6.3890059939699995e-6,2.750799858621568
t5376,0.048947199163852526,5.9964579143423585e-6,2.7507862963476613
t5377,0.045271697478062,5.730041783233418e-6,2.7507826960892676
t5378,0.039800127689419325,5.531219803473553e-6,2.750784058407383
t5379,0.027607729956029354,5.3607776471652785e-6,2.750785800792211
t5380,0.0181167198590181,5.1878479403952785e-6,2.7507845162328883
t5381,0.016880095033189466,4.980273366359028e-6,2.7507772050499235
t5382,0.015017345994182025,4.687680718032873e-6,2.750758696004217
t5383,0.011030937869211692,4.225911192820944e-6,2.7507093785214454
t5384,3.5618229980475183e-6,3.3606322582102636e-6,0.0003988259395897461
t5385,3.173022465510681e-6,2.989279006427262e-6,0.00021365082308582006
t5386,3.0273913300179144e-6,2.8262527581637424e-6,0.0001817542607774171
t5387,2.9677924095874937e-6,2.7685014199537866e-6,0.00017159493559768823
t5388,2.9616853118802046e-6,2.7654926323022514e-6,0.00017156629007526785
t5389,3.0041597819485084e-6,2.794721256599912e-6,0.0001801612159770585
t5390,3.108782078453276e-6,2.8561333740802384e-6,0.0002016294741592356
t5391,3.3261499657967278e-6,2.960435858412075e-6,0.0002615188340784414
t5392,3.926659946482064e-6,3.1310620272885206e-6,0.000790189888538774
t5393,0.010941485643419176,3.4453511386531506e-6,2.7490683472597914
t5394,0.026002057093253,4.106046392395675e-6,2.7508570852040437
t5395,0.02600268552653739,5.685910898785038e-6,2.750900422454828
t5396,0.026002787641984992,8.506821958688871e-6,2.750917739498118
t5397,0.026002236262754656,7.385969279441181e-6,2.7508674767638777
t5398,0.02600160896127578,6.668682995275428e-6,2.750838743659375
t5399,0.026000913386476098,6.232146167096756e-6,2.750818035461891
t5400,0.026000084496342522,5.941507324016607e-6,2.7508060514261494
t5401,0.02599893365208908,5.729524623388489e-6,2.7508036141077197
t5402,0.025997168698843172,5.555620423036478e-6,2.7508063723350733
t5403,0.02599516897416219,5.3872604830568935e-6,2.7508090231122
t5404,0.02599323259481259,5.244515218361167e-6,2.7508112739711943
t5405,0.025991030303914888,5.0502546809273966e-6,2.750807735350401
t5406,0.025988141560606786,4.758438336323478e-6,2.750794041063185
t5407,0.02598299214073948,4.284306264086821e-6,2.7507545925784647
t5408,4.035849574830281e-6,3.3705128152949608e-6,0.0004985139299237907
t5409,3.631645859727694e-6,2.9831323240319905e-6,0.0002251834521939109
t5410,3.4942046381739658e-6,2.805100040043846e-6,0.00018786027099920594
t5411,3.448238073099109e-6,2.7415086435309538e-6,0.00017845758802263102
t5412,3.4621847516065462e-6,2.739261651174334e-6,0.0001822450121895503
t5413,3.5413215645693956e-6,2.7830613618529393e-6,0.00020162975223975472
t5414,3.734139984742297e-6,2.8743639605899314e-6,0.00026794072926304507
t5415,4.370461380410343e-6,3.041316904436861e-6,0.0010512656713299305
t5416,0.18643464257739592,3.3572320223745225e-6,2.750764100121164
t5417,0.18646388408148987,4.0185106970673144e-6,2.7508797679595847
t5418,0.18646422898953527,5.5877372642552936e-6,2.7509094900969786
t5419,0.1864642947559069,7.1960424161370016e-6,2.7509182895344417
t5420,0.18646423196341233,7.515005940001266e-6,2.750914109044276
t5421,0.18487889594057083,6.767239852559092e-6,2.7508515202276085
t5422,0.18311514046930474,6.251792942511809e-6,2.750818193351426
t5423,0.16283007058540108,5.921884383226115e-6,2.7507966691488708
t5424,0.14000175349544178,5.700380026058791e-6,2.750786635748283
t5425,0.066998406060018,5.540061368092646e-6,2.7507863180113015
t5426,0.03912311225349525,5.40986955045787e-6,2.7507898435856046
t5427,0.031085610274625083,5.285337768355982e-6,2.750793185806865
t5428,0.02622972169429334,5.142528142993913e-6,2.750793188707522
t5429,0.022317578520968516,4.952337211792757e-6,2.7507869498961854
t5430,0.018464928916830402,4.671168029613457e-6,2.750769818638916
t5431,0.013780057310576294,4.217048562981802e-6,2.750723611705653
t5432,3.799799063420389e-6,3.35096293923991e-6,0.00040814696214115854
t5433,3.4361354015309266e-6,2.984634737312887e-6,0.0002173146236709392
t5434,3.3048960068404435e-6,2.830678369303884e-6,0.00018661370347661604
t5435,3.2565895346988494e-6,2.7778837811168834e-6,0.00017779981783503027
t5436,3.2634131517720857e-6,2.7807117535212697e-6,0.00018023151188501006
t5437,3.325121855700036e-6,2.8179682775659743e-6,0.00019384094554214556
t5438,3.4679229135699374e-6,2.89337734705529e-6,0.0002297106109258687
t5439,3.8051443679668664e-6,3.0279712035341846e-6,0.0004014139263408591
t5440,6.137356836350036e-6,3.267029989174105e-6,2.750261761432062
t5441,0.10189809281328123,3.710390130732843e-6,2.750833431271591
t5442,0.10189878484922459,4.6527025320294766e-6,2.750892713747558
t5443,0.10189892225228449,6.895953276767551e-6,2.7509136189148187
t5444,0.10189891262015144,7.751973454577439e-6,2.7509165914898395
t5445,0.10088275080170896,6.949357243134008e-6,2.750853267045703
t5446,0.09957965272133575,6.366974189841095e-6,2.7508197855062066
t5447,0.09795563928854066,5.9969911489383795e-6,2.7507980452894034
t5448,0.0955196308306317,5.749240284093956e-6,2.750787719368338
t5449,0.09002250431138242,5.571437065156264e-6,2.750787191073363
t5450,0.08537086334752529,5.4314706074163135e-6,2.750790705451356
t5451,0.08008206476590317,5.300446953749555e-6,2.750794084140175
t5452,0.07420724021762948,5.1530414421037054e-6,2.7507941318657836
t5453,0.06790376136531412,4.959472914732581e-6,2.750787934425717
t5454,0.058308317524450676,4.6756130075334055e-6,2.7507708280124916
t5455,0.026844123678813194,4.21875240383451e-6,2.7507244674665623
t5456,3.7514591739027156e-6,3.3530246857619053e-6,0.00040791513963008404
t5457,3.385849886079902e-6,2.989663319201786e-6,0.0002176215125630978
t5458,3.2514911488143457e-6,2.833777247022911e-6,0.00018606072548879414
t5459,3.2005684748154366e-6,2.779552899933877e-6,0.00017661189624910064
t5460,3.2043113343962753e-6,2.7806272067783398e-6,0.0001781088692071026
t5461,3.262393123199766e-6,2.823777137373478e-6,0.00019050109410512418
t5462,3.395256082136528e-6,2.899913632244495e-6,0.000220831433065593
t5463,3.6904173450980627e-6,3.0281782204363027e-6,0.0003331502016542797
t5464,4.927264616032526e-6,3.2393973350081307e-6,0.015439530900509701
t5465,0.15179478018691875,3.613964596604667e-6,2.750793970723152
t5466,0.15179626929772674,4.3945600946246145e-6,2.750881874670712
t5467,0.15179647696818319,6.336712552419289e-6,2.750909319520797
t5468,0.15179651682969597,8.777431094871712e-6,2.750920905444321
t5469,0.1502663269973649,7.529531233891972e-6,2.7508523721736724
t5470,0.1477827649657668,6.6896702307358365e-6,2.7508153646696694
t5471,0.14308396089579373,6.184690757949934e-6,2.7507899921800747
t5472,0.09132394420159161,5.85280490571098e-6,2.7507755538101857
t5473,0.0612444510451653,5.619723256119434e-6,2.7507707134727615
t5474,0.041568740973980466,5.434772363147597e-6,2.750768747160213
t5475,0.03460940372214006,5.2619509823991025e-6,2.750765210719656
t5476,0.03118188039094217,5.067454612048954e-6,2.7507562881789456
t5477,0.027124735411812238,4.80901761065174e-6,2.7507366282101327
t5478,0.02115244328005612,4.4203134424828775e-6,2.750688707149073
t5479,4.615643434868176e-6,3.7478100450556385e-6,1.831677199640277
t5480,3.417126711933518e-6,3.192440395728877e-6,0.0002638971371151603
t5481,3.15172501738561e-6,2.924899823124859e-6,0.00019579998503353442
t5482,3.0392019632042888e-6,2.801855073933477e-6,0.00017563082026892835
t5483,2.9983639699167853e-6,2.7643414194388536e-6,0.00016994201320500815
t5484,3.008940107453698e-6,2.778344759449058e-6,0.00017347904091180791
t5485,3.071684895887123e-6,2.8276604298765554e-6,0.0001865825035170455
t5486,3.210073506603455e-6,2.921899330638025e-6,0.0002178163708609119
t5487,3.509122006394351e-6,3.0808053659025624e-6,0.0003305647959062007
t5488,4.702579205080571e-6,3.3533450492740456e-6,1.5676102114269383
t5489,0.011929873190865057,3.8072509041290202e-6,2.750791418506236
t5490,0.01193216340537464,4.706973096284129e-6,2.750877772623475
t5491,0.011932397851422919,5.86821922507876e-6,2.750898523171643
t5492,0.011932443193811025,6.314375307569923e-6,2.7508990081625155
t5493,0.011932389488449276,6.14282949479608e-6,2.750872862784748
t5494,0.011932293587268876,5.957213336808721e-6,2.7508473941947242
t5495,0.011932180138803518,5.820913416378366e-6,2.7508304236344485
t5496,0.011932014880934044,5.710937045939678e-6,2.7508242457318577
t5497,0.011931774887908262,5.608560105241155e-6,2.750827499265217
t5498,0.011931501922168117,5.496261232612302e-6,2.7508332184925193
t5499,0.011931171517763382,5.354203167064373e-6,2.75083685512066
t5500,0.011930743670286128,5.156371963479126e-6,2.7508351594557165
t5501,0.011930129630622904,4.860269702528837e-6,2.750824334257451
t5502,0.011928953808408943,4.381457198605311e-6,2.750791463293592
t5503,3.626418491456811e-6,3.469889809678842e-6,0.0009637625153253986
t5504,2.8687262223443966e-6,3.0603189849041094e-6,0.0002552039404652718
t5505,2.6186717006986284e-6,2.8394765273269807e-6,0.00018654982368026957
t5506,2.502434821803654e-6,2.7359822097902956e-6,0.00016557202318055934
t5507,2.452354983918041e-6,2.7033859886585823e-6,0.00015818323901215054
t5508,2.4481516141233332e-6,2.7104796356369023e-6,0.0001583412745990673
t5509,2.487514583708514e-6,2.7530383676398344e-6,0.00016555107318254347
t5510,2.577982492299245e-6,2.8261827499704708e-6,0.00018149446861059923
t5511,2.743828302905177e-6,2.932542010318974e-6,0.00021369279617917012
t5512,3.071842779311403e-6,3.103667347147035e-6,0.0003194591132079891
t5513,4.277030070227286e-6,3.4088825119605297e-6,1.1565905044512375
t5514,0.017076941970931615,3.9128357002825104e-6,2.7507998412953367
t5515,0.017078886529989568,4.584674635569326e-6,2.750867888179904
t5516,0.017079204994006454,5.511069929060736e-6,2.7508913154427788
t5517,0.01707929992681905,6.307716911343095e-6,2.7508986708764804
t5518,0.017079272020647282,6.108867137624483e-6,2.7508701630535786
t5519,0.0170792290444384,5.956771907811515e-6,2.750849202941713
t5520,0.017079174416682757,5.84189530817754e-6,2.7508344454830103
t5521,0.017079078341751316,5.7448949075849195e-6,2.750829859752092
t5522,0.017078924459974106,5.649697237642637e-6,2.7508346661099914
t5523,0.017078752462891596,5.54014731509781e-6,2.7508418475932674
t5524,0.017078547483619613,5.396653845038268e-6,2.75084688763098
t5525,0.017078281827833573,5.191680883292427e-6,2.7508466589211533
t5526,0.017077889664819098,4.88033268326676e-6,2.7508376749087895
t5527,0.01707711102502023,4.371897306350578e-6,2.7508081780938647
t5528,3.7997810990255674e-6,3.3779130112790365e-6,0.0008407295235090879
t5529,3.127145014364889e-6,2.952791055923989e-6,0.00023251146980428643
t5530,2.937883472578658e-6,2.756119929011668e-6,0.00017929125527184957
t5531,2.864863444486814e-6,2.6889965964543768e-6,0.00016541391239483004
t5532,2.8524726099101325e-6,2.6807320003379272e-6,0.00016385727749533715
t5533,2.8928979788852684e-6,2.7098385026035783e-6,0.0001721664777295869
t5534,2.9998941829703153e-6,2.76704455475463e-6,0.00019456409214272963
t5535,3.2387509674987765e-6,2.868806484566552e-6,0.0002669650667218139
t5536,4.193339935609451e-6,3.0679599252895094e-6,0.0015802651587216953
t5537,0.031504737101394766,3.4438261695338157e-6,2.7507806880197916
t5538,0.0315085611276325,4.32140249610604e-6,2.750884604812257
t5539,0.03150876561226244,7.195271426801734e-6,2.7509141297340713
t5540,0.031508764833431006,7.922652715223118e-6,2.7509167495552784
