BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,VRE_Storage_Discharge,VRE_Storage_Charge,Market_Buy,Market_Sell,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,VRE_Storage_Discharge,VRE_Storage_Charge,Market_Buy,Market_Sell
t6679,26.609497859221662,0.0010732737152924468,-0.03994683580350717,0.0,0.0,0.0,5.94971789176456e-7,49.786078411931925,-0.0,-74.0,53.83489067383444,-56.1915736632902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.786078411931925,-0.0,-0.0,0.0,0.0,0.0,49.786078411931925
t6680,42.555040245280075,0.002548601334233725,-0.9544647377956869,0.0,0.0,0.0,5.946841101251344e-7,-4.102554342299782,-0.0,-71.0,73.41892081060102,-39.91946859960292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.102554342299782,-0.0,-0.0,0.0,0.0,4.102554342299782,0.0
t6681,69.65599104334291,0.0018193574441857704,-2.510818600359278,0.0,0.0,0.0,5.937479623268989e-7,-117.35661710182573,-0.0,-66.0,128.99088450125248,-12.781237221334411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.35661710182573,-0.0,-0.0,0.0,0.0,117.35661710182573,0.0
t6682,88.00589178148728,0.0008648709062886973,-49.99100426241531,0.0,0.0,0.0,5.925854966547541e-7,-118.63092963561245,-0.0,-63.0,149.07700316394707,-5.461803938589986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.63092963561245,-0.0,-0.0,0.0,0.0,118.63092963561245,0.0
t6683,91.20761489382662,0.0009473465105295968,-49.98972723440322,0.0,0.0,0.0,5.925530103099026e-7,-135.90073041741468,-0.0,-49.0,149.12157136396291,-5.439653972539008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.90073041741468,-0.0,-0.0,0.0,0.0,135.90073041741468,0.0
t6684,89.70760170179135,0.0009499045500509772,-49.990736109227186,0.0,0.0,0.0,5.925446442491056e-7,-133.09583721771918,-0.0,-44.0,144.46251194057874,-7.08446823995502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.09583721771918,-0.0,-0.0,0.0,0.0,133.09583721771918,0.0
t6685,88.35763412497406,0.00119720777570956,-49.98671926367892,0.0,0.0,0.0,5.926888196072893e-7,-116.14832435988613,-0.0,-54.0,140.33765330340856,-8.561419032852818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.14832435988613,-0.0,-0.0,0.0,0.0,116.14832435988613,0.0
t6686,88.45804939571214,0.0017106009985038396,-25.03636844495245,0.0,0.0,0.0,5.928317990057128e-7,-134.28544438539973,-0.0,-63.0,141.88384697500223,-8.02177216188404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.28544438539973,-0.0,-0.0,0.0,0.0,134.28544438539973,0.0
t6687,84.85844203304308,0.0020665416395267535,-5.050407572847502,0.0,0.0,0.0,5.929760122870603e-7,-136.7687539769278,-0.0,-78.0,142.691866800697,-7.733191846473195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.7687539769278,-0.0,-0.0,0.0,0.0,136.7687539769278,0.0
t6688,73.55798598311489,0.002297404334792824,-5.0450151120946405,0.0,0.0,0.0,5.931808006014694e-7,-122.68161424961104,-0.0,-83.0,144.3298636949022,-7.1634957417868765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.68161424961104,-0.0,-0.0,0.0,0.0,122.68161424961104,0.0
t6689,48.95760021207688,0.003406463853480894,-2.3439143854312943,0.0,0.0,0.0,5.942116695297725e-7,-75.26629796898857,-0.0,-100.0,138.09276573122276,-9.443538075132885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.26629796898857,-0.0,-0.0,0.0,0.0,75.26629796898857,0.0
t6690,18.4826011372066,0.003482140920268555,-0.0049135024905175555,0.0,0.0,0.0,5.959810927800387e-7,25.097981505045244,-0.0,-107.0,92.24499202706133,-28.824121332006087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.097981505045244,-0.0,-0.0,0.0,0.0,0.0,25.097981505045244
t6691,12.19786309103717,45.41182586684697,-0.0013308883108233886,0.0,0.0,0.0,5.998949616413505e-7,49.999803696000576,-0.0,-111.0,56.72044868978424,-53.32859243434835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999803696000576,-0.0,-0.0,0.0,0.0,0.0,49.999803696000576
t6692,14.762692418290671,41.03925760593137,-0.0013524571693903362,0.0,0.0,0.0,5.998657615787526e-7,49.99984241538416,-0.0,-108.0,56.111081963348326,-53.91150392470504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99984241538416,-0.0,-0.0,0.0,0.0,0.0,49.99984241538416
t6693,17.327423718354346,37.474459687820215,-0.0013578726062956127,0.0,0.0,0.0,5.998600763798623e-7,49.999917694052264,-0.0,-107.0,56.1111799212012,-53.911605127722765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999917694052264,-0.0,-0.0,0.0,0.0,0.0,49.999917694052264
t6694,19.892001478519415,25.909878210332693,-0.00136009101602339,0.0,0.0,0.0,5.998539241961165e-7,49.999927037754816,-0.0,-98.0,56.111238651207984,-53.91166726557269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999927037754816,-0.0,-0.0,0.0,0.0,0.0,49.999927037754816
t6695,22.45626128948942,19.345610286951576,-0.0013575404099681661,0.0,0.0,0.0,5.998462344173111e-7,49.999933832175245,-0.0,-94.0,56.11126869823822,-53.91169854515745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999933832175245,-0.0,-0.0,0.0,0.0,0.0,49.999933832175245
t6696,25.019775563621188,4.782122930381205,-0.0013628040094214983,0.0,0.0,0.0,5.998275361356797e-7,49.999936821984775,-0.0,-82.0,56.111247554207374,-53.911702044718254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999936821984775,-0.0,-0.0,0.0,0.0,0.0,49.999936821984775
t6697,26.009456859595772,0.0023204818090606077,-1.0095600448117454,0.0,0.0,0.0,5.988064056446665e-7,49.999920092965276,-0.0,-75.0,54.99865404148204,-55.00077340845813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999920092965276,-0.0,-0.0,0.0,0.0,0.0,49.999920092965276
t6698,23.446767263646777,0.004922237293878804,-0.002359169695193537,0.0,0.0,0.0,5.992429307741205e-7,49.99993458428661,-0.0,-75.0,55.77948538859629,-54.228732281982616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99993458428661,-0.0,-0.0,0.0,0.0,0.0,49.99993458428661
t6699,20.882952168821795,0.002335282991612881,-0.883039411848672,0.0,0.0,0.0,5.987921942733245e-7,49.99993009292,-0.0,-70.0,54.998560058904815,-55.000720169126204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99993009292,-0.0,-0.0,0.0,0.0,0.0,49.99993009292
t6700,18.319572587399545,0.48266667559896426,-0.0013980440486360238,0.0,0.0,0.0,5.997589575202154e-7,49.99994256250892,-0.0,-71.0,56.11094462277627,-53.91171038255108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99994256250892,-0.0,-0.0,0.0,0.0,0.0,49.99994256250892
t6701,15.755327381600864,6.046524759061199,-0.0013168125179811013,0.0,0.0,0.0,5.998166736903927e-7,49.9999444994718,-0.0,-74.0,56.11114351742786,-53.91160532345873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.9999444994718,-0.0,-0.0,0.0,0.0,0.0,49.9999444994718
t6702,13.642574797218055,21.159228652643336,-0.001285759252761256,0.0,0.0,0.0,5.998284249781185e-7,49.99993977315833,-0.0,-87.0,56.111088931608286,-53.911527245188026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99993977315833,-0.0,-0.0,0.0,0.0,0.0,49.99993977315833
t6703,30.978715174134557,14.822722550665214,-0.0009015047162958579,0.0,0.0,0.0,5.998115200668052e-7,49.99993267086345,-0.0,-98.0,56.11096794427819,-53.911417120774445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99993267086345,-0.0,-0.0,0.0,0.0,0.0,49.99993267086345
t6704,44.66593163761332,0.0009488517698684382,-0.9816566294819474,0.0,0.0,0.0,5.948490138519432e-7,20.976537449207218,-0.0,-96.0,72.1672217001596,-40.82896103225153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.976537449207218,-0.0,-0.0,0.0,0.0,0.0,20.976537449207218
t6705,68.76041050338759,0.0013312297865271084,-2.348483148848589,0.0,0.0,0.0,5.938044060147214e-7,-91.2109571807977,-0.0,-91.0,128.69423681321445,-12.896516238613978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2109571807977,-0.0,-0.0,0.0,0.0,91.2109571807977,0.0
t6706,86.40864642999867,0.0008698843113216095,-49.9899044874243,0.0,0.0,0.0,5.926832680250526e-7,-96.46415494742926,-0.0,-84.0,149.3900598602728,-5.345494760385906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.46415494742926,-0.0,-0.0,0.0,0.0,96.46415494742926,0.0
t6707,88.90891736406475,0.0009181118575908582,-49.98982706990749,0.0,0.0,0.0,5.926118593911509e-7,-109.27120213052125,-0.0,-73.0,148.8742306895798,-5.523014985511081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.27120213052125,-0.0,-0.0,0.0,0.0,109.27120213052125,0.0
t6708,88.85815512401817,0.0009751878826135835,-49.98996436016768,0.0,0.0,0.0,5.926510103906578e-7,-110.67534386221443,-0.0,-68.0,146.25405002570108,-6.4478501356294196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.67534386221443,-0.0,-0.0,0.0,0.0,110.67534386221443,0.0
t6709,88.30775564494505,0.0011808409182440499,-49.98705799814527,0.0,0.0,0.0,5.927808484391626e-7,-106.01361350286587,-0.0,-67.0,142.47956794175437,-7.787810947132689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.01361350286587,-0.0,-0.0,0.0,0.0,106.01361350286587,0.0
t6710,88.80774134637129,0.0018169463750541798,-25.026397984245854,0.0,0.0,0.0,5.929758513862456e-7,-126.64233880432309,-0.0,-71.0,141.86051159670524,-8.001311121657414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.64233880432309,-0.0,-0.0,0.0,0.0,126.64233880432309,0.0
t6711,83.05925182333854,0.0020700056293172517,-5.0497126463490005,0.0,0.0,0.0,5.93073272874415e-7,-134.5310196793569,-0.0,-80.0,143.81829542959278,-7.298862953847774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.5310196793569,-0.0,-0.0,0.0,0.0,134.5310196793569,0.0
t6712,71.7093230245802,0.0024193037875698746,-5.040828214555931,0.0,0.0,0.0,5.932320087334909e-7,-120.93554015600677,-0.0,-86.0,146.60587434286202,-6.3412263218993665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.93554015600677,-0.0,-0.0,0.0,0.0,120.93554015600677,0.0
t6713,50.90684054231245,0.002777636290420849,-2.530794745809354,0.0,0.0,0.0,5.934730501629361e-7,-81.74854370681584,-0.0,-94.0,137.13844954714187,-9.768707294700178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.74854370681584,-0.0,-0.0,0.0,0.0,81.74854370681584,0.0
t6714,15.251828069641801,0.003554216611121047,-0.00537763047639152,0.0,0.0,0.0,5.957247271314151e-7,18.899925059215512,-0.0,-98.0,92.52470773339765,-28.674615472275676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.899925059215512,-0.0,-0.0,0.0,0.0,0.0,18.899925059215512
t6715,10.258002909994536,42.54560118101157,-0.0014216579533261602,0.0,0.0,0.0,5.994010087667736e-7,49.999814797752904,-0.0,-106.0,56.61918688440959,-53.42116609364389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999814797752904,-0.0,-0.0,0.0,0.0,0.0,49.999814797752904
t6716,12.822254922165286,42.99077525311543,-0.0014347188234496524,0.0,0.0,0.0,5.993932735497058e-7,49.99987133905166,-0.0,-108.0,56.103844255176334,-53.91529302913302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99987133905166,-0.0,-0.0,0.0,0.0,0.0,49.99987133905166
t6717,15.386392544468697,40.42661590678027,-0.001441995955125144,0.0,0.0,0.0,5.993784754656965e-7,49.999916661592,-0.0,-108.0,56.10392673603671,-53.91539183135546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999916661592,-0.0,-0.0,0.0,0.0,0.0,49.999916661592
t6718,17.95035310906514,28.862677051396652,-0.0014466294455309728,0.0,0.0,0.0,5.993676733599052e-7,49.99992546163121,-0.0,-99.0,56.10396112556015,-53.9154520965089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99992546163121,-0.0,-0.0,0.0,0.0,0.0,49.99992546163121
t6719,20.51406226207812,17.298972978214717,-0.0014459947981837913,0.0,0.0,0.0,5.993670615559245e-7,49.999931452732056,-0.0,-90.0,56.10398230154932,-53.915484977955906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999931452732056,-0.0,-0.0,0.0,0.0,0.0,49.999931452732056
t6720,23.077345597910615,6.735749428170482,-0.0014465222202588713,0.0,0.0,0.0,5.993647777582679e-7,49.99993427138123,-0.0,-82.0,56.10393919858166,-53.91550395189396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99993427138123,-0.0,-0.0,0.0,0.0,0.0,49.99993427138123
t6721,25.015170085982575,0.020034303725082955,-0.0016060892320249255,0.0,0.0,0.0,5.992356539303896e-7,49.999937629488294,-0.0,-76.0,55.484835202099134,-54.51835310992392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999937629488294,-0.0,-0.0,0.0,0.0,0.0,49.999937629488294
t6722,22.451661755242483,0.0033290548425055698,-0.0033588339465817196,0.0,0.0,0.0,5.986534443876613e-7,49.99993169669613,-0.0,-72.0,54.774121126299605,-55.225666776359816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99993169669613,-0.0,-0.0,0.0,0.0,0.0,49.99993169669613
t6723,19.888492049051624,0.017550452809642618,-0.0016554199556079383,0.0,0.0,0.0,5.991897589349912e-7,49.99993927772883,-0.0,-70.0,55.047853808712965,-54.952162146086366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99993927772883,-0.0,-0.0,0.0,0.0,0.0,49.99993927772883
t6724,17.32500504772349,0.4900585159920906,-0.001458070295377986,0.0,0.0,0.0,5.99327719238144e-7,49.999942201160366,-0.0,-70.0,56.102594922883036,-53.91612459533894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999942201160366,-0.0,-0.0,0.0,0.0,0.0,49.999942201160366
t6725,14.761204552177974,6.051915588443034,-0.0013972694585504357,0.0,0.0,0.0,5.993615727102266e-7,49.99994187530927,-0.0,-73.0,56.10377201929529,-53.9154187437137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99994187530927,-0.0,-0.0,0.0,0.0,0.0,49.99994187530927
t6726,12.598883322245392,17.214129212338335,-0.001365844849718759,0.0,0.0,0.0,5.993598563450295e-7,49.999937397203226,-0.0,-82.0,56.10375305325071,-53.91531798946551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999937397203226,-0.0,-0.0,0.0,0.0,0.0,49.999937397203226
t6727,29.68543556252459,12.127270891751579,-0.0009659163180259506,0.0,0.0,0.0,5.993454077770605e-7,49.999926992024925,-0.0,-94.0,56.103569380852605,-53.915217195864955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999926992024925,-0.0,-0.0,0.0,0.0,0.0,49.999926992024925
t6728,43.611598404258636,0.0009646754937403698,-0.9942216740109617,0.0,0.0,0.0,5.947207754521304e-7,23.59876269743343,-0.0,-99.0,73.09790894348349,-40.314991069553784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.59876269743343,-0.0,-0.0,0.0,0.0,0.0,23.59876269743343
t6729,69.95924222260864,0.0014984723935106976,-2.5130379900719158,0.0,0.0,0.0,5.940663375269072e-7,-92.98315099081287,-0.0,-92.0,129.9569992704945,-12.421529006758934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.98315099081287,-0.0,-0.0,0.0,0.0,92.98315099081287,0.0
t6730,83.95928540042308,0.001073707768175375,-49.985435708930225,0.0,0.0,0.0,5.933483761039714e-7,-91.07505450914334,-0.0,-84.0,147.20746547012203,-6.107312381561474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.07505450914334,-0.0,-0.0,0.0,0.0,91.07505450914334,0.0
t6731,85.51056010464166,0.001093253652493082,-49.98597979788727,0.0,0.0,0.0,5.932707364248019e-7,-109.90682181161519,-0.0,-70.0,149.6368347084235,-5.255664478271418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.90682181161519,-0.0,-0.0,0.0,0.0,109.90682181161519,0.0
t6732,87.80873738512615,0.0010744935733712723,-49.98809250556079,0.0,0.0,0.0,5.93248886755474e-7,-114.61348224966999,-0.0,-63.0,146.23906667499688,-6.447281819406172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.61348224966999,-0.0,-0.0,0.0,0.0,114.61348224966999,0.0
t6733,88.2076675826623,0.0010153250644404763,-49.98976539270632,0.0,0.0,0.0,5.93201988264703e-7,-114.01019355778547,-0.0,-60.0,143.29411551712917,-7.502817495217368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.01019355778547,-0.0,-0.0,0.0,0.0,114.01019355778547,0.0
t6734,87.70719381185549,0.001675114829677468,-25.03159863867951,0.0,0.0,0.0,5.934852572419881e-7,-136.9783255693086,-0.0,-61.0,142.92281396873904,-7.62173670858602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.9783255693086,-0.0,-0.0,0.0,0.0,136.9783255693086,0.0
t6735,85.80608016671854,0.0019339830918784443,-5.0480487957678415,0.0,0.0,0.0,5.936067572714355e-7,-148.21068237724234,-0.0,-70.0,144.51503820047526,-7.064299198667698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.21068237724234,-0.0,-0.0,0.0,0.0,148.21068237724234,0.0
t6736,75.50656298071777,0.00209735054426703,-5.043118658377973,0.0,0.0,0.0,5.937408860389598e-7,-127.48197675343025,-0.0,-81.0,144.94968426161623,-6.933227202744048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.48197675343025,-0.0,-0.0,0.0,0.0,127.48197675343025,0.0
t6737,44.609574957094665,0.0027758586853997083,-2.3536196290936413,0.0,0.0,0.0,5.941851347704301e-7,-82.47156526003148,-0.0,-90.0,139.2034299523412,-8.99057446562932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.47156526003148,-0.0,-0.0,0.0,0.0,82.47156526003148,0.0
t6738,14.009606753647068,0.003448490935286693,-0.006232447429437991,0.0,0.0,0.0,5.955914494990523e-7,16.401373363398942,-0.0,-94.0,92.36317803971426,-28.771353352753472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.401373363398942,-0.0,-0.0,0.0,0.0,0.0,16.401373363398942
t6739,9.449972366947328,38.854092383703964,-0.00149135901767612,0.0,0.0,0.0,5.990360277618028e-7,49.99976388268356,-0.0,-99.0,55.3495202338339,-54.65184005051527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99976388268356,-0.0,-0.0,0.0,0.0,0.0,49.99976388268356
t6740,11.90461171957276,41.09596663573322,-0.00150532472357737,0.0,0.0,0.0,5.9903647247113e-7,49.99944917916685,-0.0,-103.0,55.00016472388027,-54.99866947604738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99944917916685,-0.0,-0.0,0.0,0.0,0.0,49.99944917916685
t6741,14.359094388661791,37.64107797390114,-0.0015133756729600835,0.0,0.0,0.0,5.990258591946065e-7,49.999877571421244,-0.0,-102.0,55.000245733155396,-54.99876483386046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999877571421244,-0.0,-0.0,0.0,0.0,0.0,49.999877571421244
t6742,16.813426691076007,26.18673394265246,-0.0015177223258131703,0.0,0.0,0.0,5.990143515947599e-7,49.99991118885437,-0.0,-93.0,55.00028839396235,-54.99882503648139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99991118885437,-0.0,-0.0,0.0,0.0,0.0,49.99991118885437
t6743,19.267572477610294,17.732584747629588,-0.001516991001231635,0.0,0.0,0.0,5.990078232529745e-7,49.999921976791626,-0.0,-87.0,55.00030835349209,-54.99885310669672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999921976791626,-0.0,-0.0,0.0,0.0,0.0,49.999921976791626
t6744,21.72135735057926,10.278810186956125,-0.0015142911059494307,0.0,0.0,0.0,5.990011495401867e-7,49.999926810494685,-0.0,-82.0,55.000300869778414,-54.99886346880065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999926810494685,-0.0,-0.0,0.0,0.0,0.0,49.999926810494685
t6745,24.172943580360695,0.8276537175128207,-0.0015383479594801401,0.0,0.0,0.0,5.989715966627135e-7,49.99993068861871,-0.0,-75.0,55.00007640567826,-54.99904858618846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99993068861871,-0.0,-0.0,0.0,0.0,0.0,49.99993068861871
t6746,21.719756369125818,0.007046141679098486,-0.0020652869266123345,0.0,0.0,0.0,5.986478058114913e-7,49.99992595976405,-0.0,-71.0,54.63801462344844,-55.36266034869085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99992595976405,-0.0,-0.0,0.0,0.0,0.0,49.99992595976405
t6747,19.266528058505468,0.7341738634151314,-0.0015327547216643512,0.0,0.0,0.0,5.989546193718061e-7,49.99993574817362,-0.0,-70.0,54.999973286966735,-54.99906074423321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99993574817362,-0.0,-0.0,0.0,0.0,0.0,49.99993574817362
t6748,16.8125778704416,0.1886344309496547,-0.0015652883630884829,0.0,0.0,0.0,5.989191034367585e-7,49.99993508861223,-0.0,-67.0,54.9996965810857,-54.999261224541485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99993508861223,-0.0,-0.0,0.0,0.0,0.0,49.99993508861223
t6749,14.358417251174947,8.641746554830046,-0.001460942932892893,0.0,0.0,0.0,5.989826725808663e-7,49.9999347856847,-0.0,-73.0,55.00016489494779,-54.9987850856658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.9999347856847,-0.0,-0.0,0.0,0.0,0.0,49.9999347856847
t6750,12.25556070316733,18.744561090637944,-0.0014301174826228742,0.0,0.0,0.0,5.989825598929393e-7,49.99992936808575,-0.0,-81.0,55.00010359584371,-54.99870605353409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99992936808575,-0.0,-0.0,0.0,0.0,0.0,49.99992936808575
t6751,29.15135298335546,13.84848470329253,-0.001075826747216571,0.0,0.0,0.0,5.989669807104013e-7,49.99991548462462,-0.0,-93.0,54.99995085649195,-54.998609050048984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99991548462462,-0.0,-0.0,0.0,0.0,0.0,49.99991548462462
t6752,41.61038714860641,0.0011708087233759496,-0.9774246255196356,0.0,0.0,0.0,5.951884172921735e-7,24.141873550714227,-0.0,-98.0,73.30335782911277,-40.079343299380994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.141873550714227,-0.0,-0.0,0.0,0.0,0.0,24.141873550714227
t6753,69.2080450513355,0.0013364788047135622,-2.35445243266715,0.0,0.0,0.0,5.941438471849089e-7,-93.78988593793986,-0.0,-90.0,129.51999039936067,-12.585012145485749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.78988593793986,-0.0,-0.0,0.0,0.0,93.78988593793986,0.0
t6754,85.70661115264666,0.0012190773247651603,-5.064233451776306,0.0,0.0,0.0,5.934116146911635e-7,-144.53365485332424,-0.0,-79.0,148.52661765740484,-5.63653816798764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.53365485332424,-0.0,-0.0,0.0,0.0,144.53365485332424,0.0
t6755,90.65562662051805,0.0012451186371625297,-49.97988054510802,0.0,0.0,0.0,5.932234929766585e-7,-115.46173647614636,-0.0,-67.0,147.71886001099847,-5.934093314262163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.46173647614636,-0.0,-0.0,0.0,0.0,115.46173647614636,0.0
t6756,89.4558144999329,0.0011321076280996884,-49.986889888974424,0.0,0.0,0.0,5.931465446485725e-7,-111.20704961926751,-0.0,-65.0,143.99532331711282,-7.258309001690929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.20704961926751,-0.0,-0.0,0.0,0.0,111.20704961926751,0.0
t6757,88.15566328328792,0.0010765183437709562,-49.9887354716999,0.0,0.0,0.0,5.931081064673885e-7,-114.56340507851498,-0.0,-54.0,139.32305934300115,-8.927637179491017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.56340507851498,-0.0,-0.0,0.0,0.0,114.56340507851498,0.0
t6758,85.60619762246462,0.0016814099249332472,-25.04517980085142,0.0,0.0,0.0,5.933371087687956e-7,-131.40489032779567,-0.0,-60.0,139.65137125495554,-8.809158179686483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.40489032779567,-0.0,-0.0,0.0,0.0,131.40489032779567,0.0
t6759,84.70627310866858,0.0015996126367678325,-49.962936579568236,0.0,0.0,0.0,5.933239074528191e-7,-94.89837596695783,-0.0,-72.0,140.62562983610297,-8.47216803201852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.89837596695783,-0.0,-0.0,0.0,0.0,94.89837596695783,0.0
t6760,74.75576765187476,0.0019000401828332225,-5.050416668780485,0.0,0.0,0.0,5.934623749845893e-7,-126.04685656382092,-0.0,-80.0,143.72434696987273,-7.3847194507108656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.04685656382092,-0.0,-0.0,0.0,0.0,126.04685656382092,0.0
t6761,45.50957137197745,0.0027482295850788287,-2.5190207088783514,0.0,0.0,0.0,5.939455038747178e-7,-77.01619465857424,-0.0,-91.0,135.41917660933183,-10.396258865454556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.01619465857424,-0.0,-0.0,0.0,0.0,77.01619465857424,0.0
