Resource,CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_Reciprocating_Engine_candidate,Total
t5036,6.700298450214649e-8,3.73735447648284e-7,7.495564670517011e-6,7.936303102667441e-6
t5037,0.004613560886432509,2.014403782833742e-6,8.020902492193536e-5,0.004695784315137278
t5038,0.005997582699870612,1.509965743677052e-6,5.264582449707539e-5,0.006051738490111365
t5039,0.007929885821143182,1.1487392662169489e-6,4.341506278770922e-5,0.007974449623197108
t5040,0.011779887786173934,9.832793733890812e-7,3.597588212666034e-5,0.011816846947673983
t5041,0.019480741822801368,8.980959769618678e-7,2.8898765933126968e-5,0.019510538684711455
t5042,0.018505406004510273,8.531994484298685e-7,2.5548588869484184e-5,0.018531807792828186
t5043,0.014248217401794388,8.337661197002835e-7,2.4478115522573392e-5,0.014273529283436663
t5044,0.009160127303145608,8.339612450320654e-7,2.5188119965805756e-5,0.009186149384356445
t5045,0.009642057122784039,8.554849836472446e-7,2.826315295402893e-5,0.009671175760721715
t5046,0.013161071055026969,9.087530254919125e-7,3.6437242759583435e-5,0.013198417050812044
t5047,0.03128905788908812,1.0271755705518276e-6,6.532442873899458e-5,0.031355409493397664
t5048,0.0058494089260279665,1.340332526710885e-6,2.7502475352821993,2.7560982845407542
t5049,4.29001706918993e-7,8.989040943168605e-7,0.00021700293244062536,0.0002183308382418612
t5050,2.0956467569860437e-7,7.44903210855584e-7,4.942161314631464e-5,5.0376081032868824e-5
t5051,1.3969351488741505e-7,6.772271564695516e-7,2.879251802141303e-5,2.9609438692769994e-5
t5052,1.0614315257453364e-7,6.462513143512872e-7,2.1649437393468967e-5,2.2401831860394788e-5
t5053,8.622454048441746e-8,6.265930241320538e-7,1.7692626289706645e-5,1.8405443854323115e-5
t5054,7.336042507654664e-8,6.136076670379336e-7,1.5069836394602629e-5,1.575680448671711e-5
t5055,6.42076106117006e-8,5.966703035452389e-7,1.2832579668472087e-5,1.3493457582629027e-5
t5056,5.7279494667672885e-8,5.699834263775489e-7,1.0701738436235432e-5,1.1329001357280654e-5
t5057,5.162003408432696e-8,5.292050910677166e-7,9.145878651123278e-6,9.726703776275321e-6
t5058,5.030659150301196e-8,4.780715673544801e-7,8.241930642703125e-6,8.770308801560617e-6
t5059,5.4923724552900545e-8,4.240436209526685e-7,7.817047849597175e-6,8.296015195102744e-6
t5060,7.288643572632376e-8,3.9808042241730886e-7,8.136967271206966e-6,8.607934129350599e-6
t5061,0.0004120494410299882,1.664402534370096e-6,8.169068940320423e-5,0.0004954045329675625
t5062,0.0025214933464024094,1.390071632888227e-6,4.886009093551449e-5,0.002571743508970812
t5063,0.0032883185599639373,1.1089979408760557e-6,4.32425701555082e-5,0.0033326701280603213
t5064,0.00431386843429748,9.629872677679042e-7,3.541991808854484e-5,0.004350251339653792
t5065,0.005502976282079335,8.862776672370908e-7,2.8090726029833323e-5,0.005531953285776405
t5066,0.006439753034385012,8.460276274266278e-7,2.4992792370333288e-5,0.006465591854382772
t5067,0.0070443733091993,8.290175084415225e-7,2.4000404388009092e-5,0.007069202731095751
t5068,0.007466056832859807,8.306469555447391e-7,2.470083278281905e-5,0.007491588312598171
t5069,0.007936967154281433,8.525661275768045e-7,2.7652743234126417e-5,0.007965472463643136
t5070,0.010199679285264657,9.054887929863193e-7,3.5445832110380285e-5,0.010236030606168024
t5071,0.016285573830501936,1.0221724436935637e-6,6.239826930427047e-5,0.016348994272249902
t5072,0.038772669993553506,1.3396390598520166e-6,2.7502280453426247,2.789002054975238
t5073,4.603949840592084e-7,9.04941569694448e-7,0.00024575440148267956,0.0002471197380364332
t5074,2.223430675863258e-7,7.47625575135579e-7,5.224435779678374e-5,5.3214326439505644e-5
t5075,1.4870129686863455e-7,6.831166145912278e-7,3.0471529755432135e-5,3.1303347666891995e-5
t5076,1.1284805436805343e-7,6.530007558567397e-7,2.293369110112263e-5,2.3699539911347423e-5
t5077,9.145334296578819e-8,6.347223886789605e-7,1.879396310670628e-5,1.9520138838351026e-5
t5078,7.743959132985126e-8,6.221064042576335e-7,1.5996580427062855e-5,1.669612642265034e-5
t5079,6.737835208362363e-8,6.055918070021606e-7,1.3617360793901532e-5,1.4290330952987316e-5
t5080,5.978339222358922e-8,5.807678851210581e-7,1.1380265212862627e-5,1.2020816490207275e-5
t5081,5.3901683001166765e-8,5.479915268593262e-7,9.552570940180298e-6,1.0154464150040791e-5
t5082,4.994105366649778e-8,5.056726334682654e-7,8.494763584167422e-6,9.050377271302184e-6
t5083,5.145394884092329e-8,4.5784429565353414e-7,8.004079720324975e-6,8.513377964819432e-6
t5084,6.163233748591842e-8,4.2800665217025914e-7,8.375099197377755e-6,8.864738187033932e-6
t5085,1.259468643669037e-7,6.179489946422169e-7,1.5726940013731427e-5,1.6470835872740547e-5
t5086,1.3373981539982267e-6,1.2167831503364572e-6,7.52504025621397e-5,7.780458386647438e-5
t5087,2.0954414415063954e-6,1.1322033267210355e-6,6.726431131846585e-5,7.049195608669328e-5
t5088,0.017443021842202096,1.072870441699771e-6,6.823734730850274e-5,0.0175123320599523
t5089,0.0004301506053509256,8.798940857199063e-7,4.116611229851624e-5,0.00047219661173516174
t5090,0.09755705883569374,8.207121951529569e-7,3.4260294071303306e-5,0.09759213984196019
t5091,3.7548958950018616e-5,7.93003649118514e-7,3.199247423241763e-5,7.033443683155476e-5
t5092,1.6007300478843522e-5,7.873602214502744e-7,3.2632094574971405e-5,4.9426755275265206e-5
t5093,1.1822503287231804e-5,8.034560522111455e-7,3.6644621135663015e-5,4.9270580475105965e-5
t5094,1.0875608178959762e-5,8.499779086080311e-7,4.753414419585667e-5,5.925973028342446e-5
t5095,1.251987725060217e-5,9.576981320399145e-7,8.597968483917244e-5,9.945726022181454e-5
t5096,3.5312048920738185e-5,1.2587096911616342e-6,2.750270686924587,2.750307257683199
t5097,4.136613512423196e-7,8.440453325507647e-7,0.00011603922050801563,0.00011729692719180872
t5098,2.0273340292807414e-7,6.976252635282959e-7,3.868538550875062e-5,3.958574417520699e-5
t5099,1.3575077741251078e-7,6.356705954141327e-7,2.5430772181341152e-5,2.6202193554167794e-5
t5100,1.0334596737398269e-7,6.075539509681887e-7,2.0174893581331613e-5,2.0885793499673785e-5
t5101,8.407662878473087e-8,5.907324262341129e-7,1.7077040011042886e-5,1.7751849066061728e-5
t5102,7.136172521710255e-8,5.769341272392731e-7,1.4774467109005124e-5,1.54227629614615e-5
t5103,6.215974280446504e-8,5.565208453039342e-7,1.2628323048487344e-5,1.3247003636595743e-5
t5104,5.52219761066258e-8,5.266841521772901e-7,1.0538714239929856e-5,1.1120620368213772e-5
t5105,4.989195836430171e-8,4.928529407505199e-7,8.89196204932201e-6,9.434706948436833e-6
t5106,4.8468871852641984e-8,4.64873423940157e-7,8.24029022034354e-6,8.75363251613634e-6
t5107,5.2930564671098036e-8,4.4284155804387705e-7,8.322873948310131e-6,8.818646071025107e-6
t5108,6.906204741950934e-8,4.5827154585426796e-7,9.912014123720882e-6,1.0439347716994659e-5
t5109,1.1358216964499428e-7,5.03240689464961e-7,1.3090353130680554e-5,1.370717598979051e-5
t5110,0.0007745816874625924,1.0908591733891545e-6,8.143483628734796e-5,0.0008571073829233295
t5111,0.0009110617204636693,9.73782640230691e-7,5.083044488338812e-5,0.0009628659479872881
t5112,0.001085396008179351,8.721972915698409e-7,3.880456254244217e-5,0.0011250727680133632
t5113,0.0013231716911562257,8.179581519650926e-7,3.001044443199331e-5,0.0013540000937401842
t5114,0.001627420515256769,7.917567860663667e-7,2.6888739044284484e-5,0.0016551010110871197
t5115,0.001987515266856771,7.857510013873045e-7,2.6580558335501974e-5,0.0020148815761936605
t5116,0.002424981350861199,7.991043648438766e-7,2.8974126944802178e-5,0.002454754582170845
t5117,0.0031663779364014453,8.385711179933418e-7,3.629486891045916e-5,0.0032035113764298977
t5118,0.005231143398813168,9.272851046723927e-7,6.154301924865102e-5,0.005293613703166491
t5119,0.023242543200441626,1.1513349586357095e-6,2.747018286626555,2.7702619811619553
t5120,1.0991712117302759e-6,1.0010744376050297e-6,0.0034447121012506133,0.0034468123468999485
t5121,3.167732946562789e-7,7.724564393156823e-7,7.528278060319076e-5,7.637201033716272e-5
t5122,1.8375894808702186e-7,6.757005532707933e-7,3.4788010543331914e-5,3.564747004468973e-5
t5123,1.291194717199232e-7,6.252559463101641e-7,2.416874367344307e-5,2.492311909147316e-5
t5124,1.0077109331079332e-7,6.015696507872596e-7,1.9613029033193076e-5,2.0315369777291128e-5
t5125,8.328756737783083e-8,5.866449500288364e-7,1.6819773894687584e-5,1.748970641209425e-5
t5126,7.140085541964622e-8,5.722240621808454e-7,1.4629653495059199e-5,1.527327841265969e-5
t5127,6.280208230966942e-8,5.531856886834218e-7,1.2619158330705379e-5,1.3235146101698471e-5
t5128,5.645773036578901e-8,5.294187930307999e-7,1.0704597204788837e-5,1.1290473728185427e-5
t5129,5.134452911579856e-8,4.952742158030371e-7,9.001459468817178e-6,9.548078213736014e-6
t5130,4.824027674624125e-8,4.646667544271653e-7,8.257671224577535e-6,8.770578255750941e-6
t5131,5.1082439556311094e-8,4.4589454034708015e-7,8.38867080257206e-6,8.88564778247545e-6
t5132,6.194902018434788e-8,4.4768972732276685e-7,9.587092692586245e-6,1.009673144009336e-5
t5133,8.675274060648651e-8,4.563097969205411e-7,1.1436381159950298e-5,1.1979443697477326e-5
t5134,7.077663681415822e-7,1.345048853319719e-6,0.0003216503900947597,0.000323703205316221
t5135,1.4087390756863901e-6,1.1274949901441293e-6,0.00016563248101739055,0.00016816871508322108
t5136,4.187575096604035e-6,9.401365490146836e-7,0.000125464878791772,0.00013059259043739072
t5137,0.04522129171323021,8.473827609857036e-7,0.0001008170980734641,0.04532295619406466
t5138,0.01028967556796439,8.020656637163437e-7,9.338678393624878e-5,0.010383864417564356
t5139,1.1926339253330388e-5,7.854934849565125e-7,9.56897174575825e-5,0.00010840155019586941
t5140,5.442659250223901e-6,7.925995040245277e-7,0.00010874229620187223,0.00011497755495612066
t5141,4.286533036725325e-6,8.284325819187836e-7,0.0001436445637178021,0.00014875952933644622
t5142,4.509364512075039e-6,9.168165908127538e-7,0.00026862629504775337,0.00027405247615064116
t5143,9.806511386405124e-6,1.155725710747693e-6,2.749372394785401,2.749383357022498
t5144,4.904804728111341e-7,8.416626264923225e-7,8.289481712769208e-5,8.422696022699554e-5
t5145,2.4430297941220307e-7,7.112903490013812e-7,3.823379107682815e-5,3.918938440524173e-5
t5146,1.6179364796335197e-7,6.458409151135053e-7,2.6564905489959704e-5,2.737254005303656e-5
t5147,1.2253377770001994e-7,6.154851267964341e-7,2.1750626746558793e-5,2.2488645651055246e-5
t5148,9.968323643988847e-8,6.007653740739063e-7,1.912676236498644e-5,1.9827210975500235e-5
t5149,8.466209177672711e-8,5.920986566117597e-7,1.7288809547049586e-5,1.7965570295438073e-5
t5150,7.388951147509041e-8,5.831120643425758e-7,1.5621468560986985e-5,1.6278470136804652e-5
t5151,6.576118758742355e-8,5.706578531484504e-7,1.3915783961007927e-5,1.4552203001743801e-5
t5152,5.9494720453352456e-8,5.541271362612583e-7,1.2151488261770161e-5,1.2765110118484773e-5
t5153,5.423787061454238e-8,5.253738985533703e-7,1.0155743196967701e-5,1.0735354966135613e-5
t5154,4.950457505849859e-8,4.862476894719709e-7,8.712835049670986e-6,9.248587314201455e-6
t5155,4.832702503971403e-8,4.4116610201738744e-7,7.960009708522558e-6,8.44950283557966e-6
t5156,5.371503939495129e-8,4.0792020516214854e-7,8.02558105170725e-6,8.487216296264348e-6
t5157,7.106718890181272e-8,3.953551212104466e-7,8.944851977258622e-6,9.411274287370882e-6
t5158,9.496887806295762e-7,1.7217011194829023e-6,0.10865052966246057,0.10865320105236068
t5159,2.5044911083665157e-6,1.3360393209103107e-6,0.05213629756970007,0.052140138100129345
t5160,2.1260151046028427e-5,1.0276937417496474e-6,0.04004813654091562,0.0400704243857034
t5161,0.021999870084689795,8.895473872327978e-7,0.034917838119775134,0.056918597751852165
t5162,1.0695446301561742e-5,8.237773319453042e-7,0.034319001736326904,0.03433052095996041
t5163,4.138748014977403e-6,7.965258232641231e-7,0.03714556175670982,0.03715049703054806
t5164,2.997105710298782e-6,7.970894924765698e-7,0.04437330413613534,0.04437709833133811
t5165,2.7066001696011784e-6,8.28011279228521e-7,0.05930232781596773,0.05930586242741656
t5166,3.046847091534054e-6,9.123600810950908e-7,0.11184954484361155,0.11185350405078417
t5167,6.66788382360623e-6,1.1462876333783642e-6,2.2280764494834755,2.2280842636549325
t5168,5.198393568581168e-7,8.435530060340588e-7,7.078052689527906e-5,7.214391925817123e-5
t5169,2.7053621551429736e-7,7.20606290680386e-7,3.763550348289364e-5,3.8626645989088325e-5
t5170,1.8096297976494884e-7,6.548877369227523e-7,2.7064329925379043e-5,2.7900180642066745e-5
t5171,1.357084299329458e-7,6.147560028122766e-7,2.1940199758236448e-5,2.269066419098167e-5
t5172,1.1074063781553774e-7,5.98458707609056e-7,1.961152805799773e-5,2.0320727403422322e-5
t5173,9.449742526807662e-8,5.901994270967369e-7,1.8214432957381954e-5,1.8899129809746766e-5
t5174,8.296378195590983e-8,5.849409938933723e-7,1.7149870310322956e-5,1.781777508617224e-5
t5175,7.418703790772657e-8,5.790093792506137e-7,1.6079538827782333e-5,1.6732735244940674e-5
t5176,6.692777977080082e-8,5.652377732336284e-7,1.467996974863374e-5,1.5312135301638168e-5
t5177,6.079345210260827e-8,5.411630572718898e-7,1.2993758041928386e-5,1.3595714551302884e-5
t5178,5.5596047077778994e-8,5.059438908767818e-7,1.11444158799946e-5,1.1705955817949161e-5
t5179,5.1257841633818754e-8,4.653011923665687e-7,9.39902517648267e-6,9.915584210483057e-6
t5180,4.926133907405807e-8,4.3945718623611896e-7,8.972618049194436e-6,9.461336574504613e-6
t5181,5.818082538647223e-8,5.181544268123067e-7,1.2717571739665311e-5,1.329390699186409e-5
t5182,7.067182278216787e-8,6.011108381009753e-7,1.972974465214481e-5,2.0401527313027953e-5
t5183,8.078271198169225e-8,6.404263376520326e-7,2.4083881300451785e-5,2.480509035008551e-5
t5184,9.103496123461722e-8,6.715146973499086e-7,2.686836733217919e-5,2.7630916990763715e-5
t5185,1.0088590420761982e-7,6.990402977825352e-7,2.5810964578992768e-5,2.6610890780982923e-5
t5186,1.3702328240454454e-7,7.26346537476395e-7,2.099409719360997e-5,2.185746701349091e-5
t5187,1.517025464567665e-7,7.583451839781276e-7,1.843854871074378e-5,1.934859644117867e-5
t5188,1.7962727199440098e-7,8.02318827830576e-7,1.8044894358731946e-5,1.9026840458556924e-5
t5189,2.400313223171641e-7,8.725110925880702e-7,2.0021485374121016e-5,2.113402778902625e-5
t5190,4.250860875729647e-7,1.005631243298874e-6,2.812815421997027e-5,2.9558871550842107e-5
t5191,0.0013256353996833976,1.348276177108857e-6,0.00010864407195887875,0.0014356277478193853
t5192,0.0007346040533761011,1.1213301787217444e-6,2.750267293496697,2.751003018880252
t5193,5.743152188909429e-7,8.167838483712792e-7,0.00029346219489903,0.0002948532939662922
t5194,2.5283530308147985e-7,6.975359532883534e-7,5.4906854948696635e-5,5.585722620506647e-5
t5195,1.6104788496527054e-7,6.344247565896879e-7,2.95598492083687e-5,3.035532184992366e-5
t5196,1.2009042759878162e-7,6.062460423946958e-7,2.2349350812888598e-5,2.3075687282882077e-5
t5197,9.68514204470434e-8,5.930488426922986e-7,1.8961893311271523e-5,1.9651793574410865e-5
t5198,8.18159075105579e-8,5.864957345066347e-7,1.6820032131461515e-5,1.7488343773478708e-5
t5199,7.079784085557578e-8,5.756706016734676e-7,1.481686366820321e-5,1.5463332110732254e-5
t5200,6.229634700407357e-8,5.572095584856237e-7,1.2741210169665587e-5,1.3360716075155285e-5
t5201,5.5608438647628704e-8,5.310110526325215e-7,1.0640769818729463e-5,1.1227389310009614e-5
t5202,4.9597524615394396e-8,4.865389563366872e-7,8.630715711914868e-6,9.16685219286695e-6
t5203,4.6251260044331016e-8,4.320684237252753e-7,7.437707572694415e-6,7.916027256464021e-6
t5204,4.9536976746988583e-8,3.794991086942733e-7,6.915274356478479e-6,7.344310441919741e-6
t5205,7.082426119844506e-8,3.9254744277224305e-7,8.21245249601338e-6,8.675824199984069e-6
t5206,0.00022236767735545345,1.5413623195113188e-6,7.651205121633711e-5,0.00030042109089130185
t5207,0.00025820912040627774,1.266592123851305e-6,5.123645322057945e-5,0.0003107121657507085
t5208,0.0003039898082018957,1.017690206570911e-6,4.287810577978267e-5,0.00034788560418824927
t5209,0.000352484926732408,8.9634158177321e-7,3.571383011790542e-5,0.0003890950984320866
t5210,0.00039517012539202887,8.338774941568982e-7,2.863504470272702e-5,0.00042463904758891283
t5211,0.00045749320809992385,8.045789147767013e-7,2.609315671141845e-5,0.000484390943726119
t5212,0.0005469034049237127,7.988600796822894e-7,2.608844174915233e-5,0.0005737907067525472
t5213,0.0006930262534133206,8.160339936163035e-7,2.8746817028476377e-5,0.0007225891044354134
t5214,0.0010197975292060148,8.658109018062064e-7,3.660192257090804e-5,0.001057265262678729
t5215,0.002345922512568051,9.815463719953698e-7,6.479177927654799e-5,0.0024116958382165944
t5216,0.019468235325090556,1.307825893603654e-6,2.7503353174006047,2.769804860551589
t5217,4.6710511753446733e-7,8.631171227509535e-7,0.00016993922345861714,0.00017126944569890255
t5218,2.2501390090281506e-7,7.08453238501971e-7,4.483452644017396e-5,4.576799357957875e-5
t5219,1.4968250553718386e-7,6.427486459364147e-7,2.7867229455918427e-5,2.8659660607392026e-5
t5220,1.1330575696902321e-7,6.11933378062356e-7,2.1778508138495183e-5,2.250374727352656e-5
t5221,9.194076211299783e-8,5.958154670412904e-7,1.856023061575086e-5,1.9247986844905147e-5
t5222,7.787564883970971e-8,5.850370518122196e-7,1.633574957903389e-5,1.6998662279685817e-5
t5223,6.776306737185825e-8,5.719925512120553e-7,1.434987993768941e-5,1.4989635556273323e-5
t5224,6.025607292973303e-8,5.559005280130246e-7,1.2454615632208775e-5,1.3070772233151533e-5
t5225,5.412750761425822e-8,5.267292286132382e-7,1.0411629606838157e-5,1.0992486343065654e-5
t5226,4.863718074811617e-8,4.837180814226353e-7,8.647658486659778e-6,9.18001374883053e-6
t5227,4.745897603122592e-8,4.340004723981442e-7,7.67611023638747e-6,8.15756968481684e-6
t5228,5.369731651889855e-8,3.997220553806198e-7,7.618841167773643e-6,8.072260539673162e-6
t5229,7.697365429456219e-8,4.0427419400893014e-7,8.858374742937467e-6,9.339622591240959e-6
t5230,0.0010756299318484563,1.399805517466661e-6,8.666230197714127e-5,0.0011636920393430644
t5231,0.002199386741047757,1.188490793292793e-6,5.245867010252758e-5,0.0022530339019435773
t5232,0.005166877952416066,9.847383551395512e-7,3.992270170161719e-5,0.005207785392472824
t5233,0.009624253360549109,8.824642394326872e-7,3.0836649505839304e-5,0.00965597247429438
t5234,0.006674180355069272,8.315395375169272e-7,2.767983169630265e-5,0.006702691726303092
t5235,0.002560371079089423,8.112971913122873e-7,2.741004896460818e-5,0.0025885924252453435
t5236,0.001573352845462938,8.163335903029663e-7,2.9897317833952606e-5,0.0016040664968871936
t5237,0.0017119992604772666,8.522291391281613e-7,3.7542587220955754e-5,0.0017503940768373505
t5238,0.002310155376890799,9.414032831349664e-7,6.410669396333963e-5,0.0023752034741372735
t5239,0.008204045836762095,1.1766407483715e-6,2.7491672874081328,2.757372509885643
