Constraint,CapRes_1
t5361,2.0136773595292633e-9
t5362,2.0764541544342236e-9
t5363,1.5131587748608771e-9
t5364,1.9450500688454673e-9
t5365,1.9743104694504334e-9
t5366,2.019543394475413e-9
t5367,2.1254878609678553e-9
t5368,2.2406333099343347e-9
t5369,2.1702959380132767e-9
t5370,1.2276189250872618e-9
t5371,9.121842517449952e-10
t5372,1.2642744279776353e-9
t5373,9.335547039885685e-10
t5374,1.257321384703787e-9
t5375,9.197555438193028e-10
t5376,1.2092298448232412e-9
t5377,9.173056279429527e-10
t5378,1.3795348704405873e-9
t5379,1.0676004973725721e-9
t5380,1.3539941504085553e-9
t5381,1.069506419262684e-9
t5382,1.3618020235377467e-9
t5383,1.066371129946858e-9
t5384,1.4865643213594098e-9
t5385,1.4155369108611698e-9
t5386,1.6047924184522053e-9
t5387,1.3904499654516016e-9
t5388,1.951464877639326e-9
t5389,1.0590378463991488e-9
t5390,1.3335577913183354e-9
t5391,9.162766005432876e-10
t5392,1.3631843365968985e-9
t5393,9.012106238231063e-10
t5394,1.2281712839327541e-9
t5395,8.964882919973603e-10
t5396,1.2372486114589316e-9
t5397,9.265325102813906e-10
t5398,1.2558971893919022e-9
t5399,9.265986488377077e-10
t5400,1.2530895840412478e-9
t5401,9.36661731161092e-10
t5402,1.3784114227736794e-9
t5403,1.072504287351377e-9
t5404,1.36563058500574e-9
t5405,1.0749861352827885e-9
t5406,1.3679896836724172e-9
t5407,1.3071423509615793e-9
t5408,1.6275028147664268e-9
t5409,1.422180437334851e-9
t5410,1.9732209931404536e-9
t5411,1.9573255586491652e-9
t5412,1.992540038341157e-9
t5413,1.4438439125113872e-9
t5414,1.7049559866618283e-9
t5415,1.0801074465392667e-9
t5416,1.2560135817271599e-9
t5417,9.163447161398263e-10
t5418,1.2740855604611536e-9
t5419,9.203298440068644e-10
t5420,1.270478246327787e-9
t5421,9.469431432885837e-10
t5422,1.2764231610944777e-9
t5423,9.259358807159168e-10
t5424,1.2451150082412265e-9
t5425,9.722624974707516e-10
t5426,1.3675598798017935e-9
t5427,1.0713749096184395e-9
t5428,1.364447779999971e-9
t5429,1.0743076303808135e-9
t5430,1.3735009366164863e-9
t5431,1.3144644934765845e-9
t5432,1.635632230403796e-9
t5433,1.4262036937501259e-9
t5434,1.619310105026646e-9
t5435,1.4121347253557394e-9
t5436,1.6392337778493129e-9
t5437,1.4399914125375231e-9
t5438,1.5564745122144023e-9
t5439,1.0690940560527414e-9
t5440,1.4078604894380446e-9
t5441,9.072061400031323e-10
t5442,1.2670688400050564e-9
t5443,9.14103146902527e-10
t5444,1.2616857595576647e-9
t5445,9.43159638909622e-10
t5446,1.28149908063647e-9
t5447,9.263638841122694e-10
t5448,1.3893189854301993e-9
t5449,1.09060403953792e-9
t5450,1.3732426291958107e-9
t5451,1.08527515244101e-9
t5452,1.313862389723091e-9
t5453,1.068618532180553e-9
t5454,1.327008339907898e-9
t5455,1.2989958545970983e-9
t5456,2.1096804128140425e-9
t5457,2.021903242062348e-9
t5458,2.109592731788221e-9
t5459,2.0148513177132336e-9
t5460,2.1313787431677923e-9
t5461,2.0884108843903955e-9
t5462,2.2654774475950062e-9
t5463,2.223375630416748e-9
t5464,2.353104610972913e-9
t5465,9.09916409986359e-10
t5466,1.2668157573487088e-9
t5467,9.201815940931445e-10
t5468,1.2787660305667215e-9
t5469,9.52534357905724e-10
t5470,1.2934124228455081e-9
t5471,9.358118295751464e-10
t5472,1.2338299049316136e-9
t5473,9.601757675507958e-10
t5474,1.223511229993344e-9
t5475,1.0020020820123489e-9
t5476,1.2230811862502193e-9
t5477,1.018129804129624e-9
t5478,1.2218085512569147e-9
t5479,1.8800380630720864e-9
t5480,1.8640280183704266e-9
t5481,1.0014102383275758e-9
t5482,1.2512235396345187e-9
t5483,1.063043556699278e-9
t5484,1.288665226969985e-9
t5485,1.0323544383511697e-9
t5486,1.311842648832953e-9
t5487,2.0410813741068027e-9
t5488,2.1525654439580982e-9
t5489,2.111286062818692e-9
t5490,1.2199304411130874e-9
t5491,8.902493338181327e-10
t5492,1.2273055733251981e-9
t5493,9.147146504577116e-10
t5494,1.218686760893839e-9
t5495,9.13147905685281e-10
t5496,1.20383287458959e-9
t5497,9.453914037201948e-10
t5498,1.1982567105727167e-9
t5499,9.68356634161256e-10
t5500,1.2160167518003393e-9
t5501,9.706557715829468e-10
t5502,1.211665789634631e-9
t5503,9.511960634909588e-10
t5504,1.2972915989447137e-9
t5505,1.3765898597831617e-9
t5506,1.5581985699836267e-9
t5507,1.3606158322511344e-9
t5508,1.5144998259088124e-9
t5509,1.3650666582588596e-9
t5510,1.5729930300987836e-9
t5511,2.002869006232756e-9
t5512,2.1274950909642823e-9
t5513,9.206137598391766e-10
t5514,1.192073350106926e-9
t5515,8.816130097935326e-10
t5516,1.2106706982113135e-9
t5517,9.0778929945477e-10
t5518,1.2150510626599738e-9
t5519,9.025105808329081e-10
t5520,1.1997013953546977e-9
t5521,9.214528819695092e-10
t5522,1.215737085510182e-9
t5523,9.384334186753746e-10
t5524,1.2125946993468364e-9
t5525,9.324278698170221e-10
t5526,1.2142212696736885e-9
t5527,9.026902224941301e-10
t5528,1.5989150190833077e-9
t5529,1.403887463692174e-9
t5530,1.2838562814146252e-9
t5531,1.3022427321199212e-9
t5532,1.587387318903658e-9
t5533,1.3976242683196049e-9
t5534,1.4933855992109046e-9
t5535,2.0897444750452923e-9
t5536,2.1812606089512624e-9
t5537,2.1527893973215207e-9
t5538,1.229592567316076e-9
t5539,8.988465691119052e-10
t5540,1.2333131401579781e-9
t5541,9.145327935893715e-10
t5542,1.2228388528807032e-9
t5543,9.035598124745047e-10
t5544,1.207611415492191e-9
t5545,9.38043359278543e-10
t5546,1.226476705957321e-9
t5547,9.559869719268495e-10
t5548,1.2004965549156644e-9
t5549,9.46355230332475e-10
t5550,1.20435776592491e-9
t5551,8.965956006010303e-10
t5552,1.6139031888711482e-9
t5553,1.4088358294450254e-9
t5554,1.3094666545218932e-9
t5555,1.0221508926905822e-9
t5556,1.2974003650880471e-9
t5557,1.0122787851051558e-9
t5558,1.2829790263005105e-9
t5559,2.050978451271935e-9
t5560,2.1499425302202236e-9
t5561,2.0873814428760206e-9
t5562,1.200407095483557e-9
t5563,8.84932643594431e-10
t5564,1.2192097848365313e-9
t5565,9.084993422018465e-10
t5566,1.2222836873044768e-9
t5567,9.040945833605222e-10
t5568,1.2080987219848801e-9
t5569,9.344113740447339e-10
t5570,1.199483530638113e-9
t5571,9.50369993164273e-10
t5572,1.2240309384399938e-9
t5573,9.44764695111093e-10
t5574,1.2298081184292395e-9
t5575,9.100776599415884e-10
t5576,1.6124128757138311e-9
t5577,1.4114041102622006e-9
t5578,1.4720278855165566e-9
t5579,1.0236374895848134e-9
t5580,1.2849704525007962e-9
t5581,1.0124788226806518e-9
t5582,1.3085030170644419e-9
t5583,2.0205434224289688e-9
t5584,2.100535552199192e-9
t5585,2.025644426838974e-9
t5586,1.18884118828388e-9
t5587,8.8114049853229e-10
t5588,1.2126310976050693e-9
t5589,9.103913502447007e-10
t5590,1.2196186844976875e-9
t5591,9.16694650001084e-10
t5592,1.2037433454481116e-9
t5593,9.402800524450355e-10
t5594,1.218037186878004e-9
t5595,9.581166788908419e-10
t5596,1.2174695788888559e-9
t5597,9.517850886235015e-10
t5598,1.2227295767465348e-9
t5599,9.056882287521169e-10
t5600,1.6028834236500745e-9
t5601,1.3993028868336922e-9
t5602,1.3073257481007314e-9
t5603,1.0361198307977375e-9
t5604,1.300796332654829e-9
t5605,1.0331646600419875e-9
t5606,1.279740517117303e-9
t5607,2.0081318238939192e-9
t5608,2.103122825139184e-9
t5609,2.0532092069533695e-9
t5610,1.1980265564271615e-9
t5611,8.828782209315858e-10
t5612,1.2147582614156129e-9
t5613,9.090532391504749e-10
t5614,1.2415910339436937e-9
t5615,9.105287447351185e-10
t5616,1.208449315991945e-9
t5617,9.287019681790682e-10
t5618,1.202426852836747e-9
t5619,9.436042620428781e-10
t5620,1.198689240422024e-9
t5621,9.373981782493058e-10
t5622,1.2037091343138673e-9
t5623,1.0732073986049744e-9
t5624,1.619977879308168e-9
t5625,1.0283037655737846e-9
t5626,1.2712771033473178e-9
t5627,1.0159995072141319e-9
t5628,1.208463132022709e-9
t5629,1.0175352586211463e-9
t5630,1.3228703967394018e-9
t5631,2.0405188122196843e-9
t5632,2.1275924192685144e-9
t5633,2.0609548544141152e-9
t5634,1.1983935268754777e-9
t5635,8.859679503724785e-10
t5636,1.21415559382386e-9
t5637,9.090937783735702e-10
t5638,1.2215765899850214e-9
t5639,9.113755156116952e-10
t5640,1.2043333599592018e-9
t5641,9.406231712937823e-10
t5642,1.2206804797021923e-9
t5643,9.633503252819285e-10
t5644,1.2117510234337726e-9
t5645,9.662787710021473e-10
t5646,1.1906230533685569e-9
t5647,1.32260222845125e-9
t5648,1.4861911271206729e-9
t5649,1.018345481904199e-9
t5650,1.2858543723318065e-9
t5651,1.3607841049223847e-9
t5652,1.5499466552345151e-9
t5653,1.0914414133781982e-9
t5654,1.2988060788478996e-9
t5655,1.987708284336062e-9
t5656,2.081237465068795e-9
t5657,2.037537470483153e-9
t5658,1.1994772586363893e-9
t5659,8.765278920251031e-10
t5660,1.2015797189181053e-9
t5661,8.996807202638442e-10
t5662,1.2045750829123119e-9
t5663,9.38703771689311e-10
t5664,1.1940150449106762e-9
t5665,9.460404549393468e-10
t5666,1.1880462666416608e-9
t5667,9.790882329474844e-10
t5668,1.185893305981431e-9
t5669,9.885174827839115e-10
t5670,1.2046411602972141e-9
t5671,9.815580752423245e-10
t5672,1.1894786353853093e-9
t5673,1.0601227911168668e-9
t5674,1.3664688516931796e-9
t5675,1.1631605214338454e-9
t5676,1.4221826208457724e-9
t5677,1.1211033688145403e-9
t5678,1.3071450869963951e-9
t5679,1.0308800965017586e-9
t5680,1.1966037083579062e-9
t5681,9.49505341137685e-10
t5682,1.18953662466506e-9
t5683,8.798384643235696e-10
t5684,1.2164945864670957e-9
t5685,9.03903796247066e-10
t5686,1.2041449827651591e-9
t5687,9.301033004213464e-10
t5688,1.203334890337074e-9
t5689,9.307889060531734e-10
t5690,1.2012000016661092e-9
t5691,9.507230680020615e-10
t5692,1.1971116763036101e-9
t5693,9.470993612806803e-10
t5694,1.227840215264417e-9
t5695,9.477521228227949e-10
t5696,1.3349275886417244e-9
t5697,1.0581339283653394e-9
t5698,2.0563756191202134e-9
t5699,1.9875760259647724e-9
t5700,1.938179924700218e-9
t5701,1.939539435762747e-9
t5702,1.5034945033057152e-9
t5703,1.0408559549451787e-9
t5704,2.2006748915736128e-9
t5705,8.88203094386213e-10
t5706,1.2202457709338705e-9
t5707,8.962471601971316e-10
t5708,1.2360296682704794e-9
t5709,9.170808712330433e-10
t5710,1.2223738962202346e-9
t5711,9.014687676382616e-10
t5712,1.2159844984583388e-9
t5713,9.115469971192411e-10
t5714,1.2372274862582279e-9
t5715,9.518246873964938e-10
t5716,1.2276418999378398e-9
t5717,9.531728481908967e-10
t5718,1.322867244716356e-9
t5719,1.035414529526634e-9
t5720,2.1187761095403856e-9
t5721,2.0253657028449656e-9
t5722,2.1023800617879643e-9
t5723,1.461651993313598e-9
t5724,1.6318519256862651e-9
t5725,2.059818211069653e-9
t5726,2.188503919811255e-9
t5727,2.1718876714276358e-9
t5728,2.273394735020863e-9
t5729,9.047266020894223e-10
t5730,1.2566080489293728e-9
t5731,9.109847624415349e-10
t5732,1.2724222196085862e-9
t5733,9.477842758590047e-10
t5734,1.2793620335878466e-9
t5735,9.314413193317145e-10
t5736,1.258084240610889e-9
t5737,9.254165534044225e-10
t5738,1.234156557275392e-9
t5739,9.656120777840492e-10
t5740,1.2274863611210142e-9
t5741,9.907754137171472e-10
t5742,1.3677757379666205e-9
t5743,1.0706914015746992e-9
t5744,2.113344591306998e-9
t5745,2.0279757268251924e-9
t5746,2.1107096321516434e-9
t5747,2.032776851818218e-9
t5748,2.1406519428075656e-9
t5749,2.094667595777003e-9
t5750,2.2300709031940233e-9
t5751,2.212510600684258e-9
t5752,2.317797060558155e-9
t5753,1.016843239392271e-9
t5754,1.2651286619373312e-9
t5755,9.21044877854215e-10
t5756,1.2792997084632401e-9
t5757,9.534888072948088e-10
t5758,1.4444596000772288e-9
t5759,1.1026254446448554e-9
t5760,1.4030403406915331e-9
t5761,1.085381062074391e-9
t5762,1.376732413250116e-9
t5763,1.0771499116816135e-9
t5764,1.370169193283835e-9
t5765,1.0759017531467625e-9
t5766,1.37342073955471e-9
t5767,1.073158944843846e-9
t5768,1.6235307634166711e-9
t5769,1.2422624556190271e-9
t5770,1.6221742818283777e-9
t5771,1.6327641131287414e-9
t5772,1.6270316304904936e-9
t5773,1.4488315636290804e-9
t5774,1.560241541822967e-9
t5775,1.0793640520900312e-9
t5776,1.256118763633785e-9
t5777,9.193376909144717e-10
t5778,1.2819488449505942e-9
t5779,9.237940186978164e-10
t5780,1.2850383037346886e-9
t5781,9.563050638524834e-10
t5782,1.2871768948762242e-9
t5783,1.1036085038739604e-9
t5784,1.4045174352361343e-9
t5785,1.0856777637824917e-9
t5786,1.3740807905615337e-9
t5787,1.3063961982372266e-9
t5788,1.5370550095901485e-9
t5789,1.0731618620647564e-9
t5790,1.3704920980382137e-9
t5791,1.0741829359581711e-9
t5792,1.3367608785735298e-9
t5793,1.2448551369514495e-9
t5794,1.4882000421424293e-9
t5795,1.4021735741742759e-9
t5796,1.9726885316464186e-9
t5797,1.4371899715625323e-9
t5798,1.536017418275903e-9
t5799,9.034857959355156e-10
t5800,1.2202336245082434e-9
t5801,9.033174213847226e-10
t5802,1.2496710699687209e-9
t5803,9.045527340877602e-10
t5804,1.2806360414054998e-9
t5805,9.350328037261582e-10
t5806,1.4096632006227734e-9
t5807,1.0141834254714966e-9
t5808,1.3279152959765708e-9
t5809,1.0051558616054362e-9
t5810,1.464586924848583e-9
t5811,1.0855239564833258e-9
t5812,1.252367811960431e-9
t5813,1.0119171948819547e-9
t5814,1.2562228483188178e-9
t5815,1.0757068718696674e-9
t5816,1.563238590681322e-9
t5817,1.2272042466871462e-9
t5818,1.237648875486754e-9
t5819,1.0542870955297526e-9
t5820,1.2912427701538144e-9
t5821,1.0358093193955368e-9
t5822,1.1819957746926471e-9
t5823,2.050280869765656e-9
t5824,2.162843482594869e-9
t5825,2.110190032727364e-9
t5826,1.2222772674566534e-9
t5827,8.809028107393128e-10
t5828,1.2179080679450431e-9
t5829,9.090877204792301e-10
t5830,1.2161216152097844e-9
t5831,9.149167178638991e-10
t5832,1.2088676478114764e-9
t5833,9.642093306252326e-10
t5834,1.1883850725020981e-9
t5835,9.785645373111482e-10
t5836,1.185751308899405e-9
t5837,9.901139048014927e-10
t5838,1.1835323299843003e-9
t5839,9.766620034799445e-10
t5840,1.5203145629265521e-9
t5841,1.0620490947909657e-9
t5842,1.2706545767828283e-9
t5843,1.0486958859540065e-9
t5844,1.2792003557986012e-9
t5845,1.0354753238383115e-9
t5846,1.3289729679369179e-9
t5847,1.819435013704992e-9
t5848,1.9711595628877907e-9
t5849,1.951889949864867e-9
t5850,1.1706854993047442e-9
t5851,8.737573993774769e-10
t5852,1.1987188129893882e-9
t5853,9.212774219666707e-10
t5854,1.1995435647187975e-9
t5855,9.628268350565832e-10
t5856,1.2264092544215534e-9
t5857,9.612842482189523e-10
t5858,1.2196654353958262e-9
t5859,9.744719830714484e-10
t5860,1.1928623268009236e-9
t5861,9.720622258655787e-10
t5862,1.22331222973887e-9
t5863,9.105125533500554e-10
t5864,1.4230956159897462e-9
t5865,1.0589354794164683e-9
t5866,1.24073249491546e-9
t5867,1.0406095914743694e-9
t5868,1.2930517501892039e-9
t5869,1.04709194811076e-9
t5870,1.4181061713722776e-9
t5871,1.9705388107782628e-9
t5872,2.054771737311127e-9
t5873,2.0117537106354658e-9
t5874,1.188292739627824e-9
t5875,9.052613864597936e-10
t5876,1.2146467936399565e-9
t5877,9.057417085329597e-10
t5878,1.2129788896803541e-9
t5879,9.303452597791832e-10
t5880,1.2066353578816145e-9
t5881,9.598193207860716e-10
t5882,1.1983203868471154e-9
t5883,9.727091037737849e-10
t5884,1.1964907576103686e-9
t5885,9.675785318849611e-10
t5886,1.20094903052594e-9
t5887,9.078944831403217e-10
t5888,1.4580811346749277e-9
t5889,1.2022379164920718e-9
t5890,1.3017483358233602e-9
t5891,1.0475584712772854e-9
t5892,1.3168864817029153e-9
t5893,1.028707720277184e-9
t5894,1.2380177826396633e-9
t5895,2.00562686353291e-9
t5896,2.092470975970887e-9
t5897,9.65602794602203e-10
t5898,1.1852633789585484e-9
t5899,8.935030159294625e-10
t5900,1.2182261351130883e-9
t5901,9.044692009100942e-10
t5902,1.2113371629148346e-9
t5903,9.147825749780264e-10
t5904,1.2038281845148152e-9
t5905,9.336174368833312e-10
t5906,1.199796749776519e-9
t5907,9.537561435530586e-10
t5908,1.2144612444646034e-9
t5909,9.497809514439082e-10
t5910,1.1964416816263495e-9
t5911,9.405649829029752e-10
t5912,1.3269423937796162e-9
t5913,2.0056344371236066e-9
t5914,1.928177229266888e-9
t5915,1.220773050548731e-9
t5916,1.4663393177360735e-9
t5917,1.0873681232460642e-9
t5918,1.4941949815273254e-9
t5919,2.03642470916933e-9
t5920,2.1426525171504545e-9
t5921,8.832256667618899e-10
t5922,1.2134028766246738e-9
t5923,9.061327901157694e-10
t5924,1.2370045622825787e-9
t5925,9.096378495072991e-10
t5926,1.219027134527838e-9
t5927,8.993130047907163e-10
t5928,1.2083810546632423e-9
t5929,9.113479182809833e-10
t5930,1.2144822251121475e-9
t5931,9.941419106733871e-10
t5932,1.2070718233866421e-9
t5933,9.33507001951759e-10
t5934,1.2136435948943347e-9
t5935,1.0306330129006167e-9
t5936,1.2980445406893981e-9
t5937,1.0160835953099734e-9
t5938,1.3058767312531174e-9
t5939,1.2210489155798359e-9
t5940,1.945184795698226e-9
t5941,2.0220841404258453e-9
t5942,2.104554426330437e-9
t5943,2.0087930153851352e-9
t5944,2.1942811808435665e-9
t5945,8.852966916076753e-10
t5946,1.215250230735622e-9
t5947,9.02193671913268e-10
t5948,1.2245840598665944e-9
t5949,9.091135209581348e-10
t5950,1.2145554649860731e-9
t5951,9.070956841418244e-10
t5952,1.2011765053527146e-9
t5953,9.194108654536166e-10
t5954,1.1887497627667601e-9
t5955,9.656811197477626e-10
t5956,1.228385662674421e-9
t5957,9.477678129562505e-10
t5958,1.2138531583603174e-9
t5959,1.0250660320078752e-9
t5960,2.072880389532348e-9
t5961,1.999926639272922e-9
t5962,2.0801775071491477e-9
t5963,2.006288858922869e-9
t5964,1.9629994517714046e-9
t5965,2.0775029016217323e-9
t5966,2.1789968291386657e-9
t5967,2.171376805327358e-9
t5968,2.2887467974244774e-9
t5969,9.13756660340909e-10
t5970,1.2622429133899087e-9
t5971,9.40120372139928e-10
t5972,1.2714936755036666e-9
t5973,9.293124136487832e-10
t5974,1.2717026707676012e-9
t5975,9.265148231134251e-10
t5976,1.2461872435088484e-9
t5977,9.185819411092769e-10
t5978,1.2300938202765777e-9
t5979,9.664832660358244e-10
t5980,1.2742242677894365e-9
t5981,9.667761381961383e-10
t5982,1.2250610705727623e-9
t5983,1.1492955117878126e-9
t5984,2.0764139576531837e-9
t5985,1.989114014211214e-9
t5986,2.052985762111592e-9
t5987,2.037973705325842e-9
t5988,2.1630409853551402e-9
t5989,2.1078593706609244e-9
t5990,2.245162359450077e-9
t5991,2.200689624378589e-9
t5992,2.3443088571862186e-9
t5993,9.154035462416763e-10
t5994,1.273599305182556e-9
t5995,9.35248847273518e-10
t5996,1.289444903632761e-9
t5997,9.363802332267565e-10
t5998,1.278492416569189e-9
t5999,9.307100907398048e-10
t6000,1.2673671084627701e-9
t6001,1.093792906131712e-9
t6002,1.2478783667876613e-9
t6003,9.402089484985775e-10
t6004,1.2382605554830963e-9
t6005,9.507184834027194e-10
t6006,1.2469449658821533e-9
t6007,9.27812026431826e-10
t6008,2.079288501816711e-9
t6009,1.999034960685067e-9
t6010,2.1191057678301093e-9
t6011,2.0484656571012334e-9
t6012,2.152244375915502e-9
t6013,2.1247204778256157e-9
t6014,2.254866343426774e-9
t6015,2.198603049873258e-9
t6016,2.3486379327194708e-9
t6017,9.160968568652642e-10
t6018,1.2947295225481527e-9
t6019,9.43150573883987e-10
t6020,1.307086026257804e-9
t6021,9.524538984095087e-10
t6022,1.2898152886033176e-9
t6023,9.339700012148947e-10
t6024,1.2457179621172136e-9
t6025,9.337388819541045e-10
t6026,1.2872857331904267e-9
t6027,1.0462683563500183e-9
t6028,1.255040098342828e-9
t6029,1.0466028003014136e-9
t6030,1.3582828986031501e-9
t6031,9.804911611873456e-10
t6032,2.113536911006754e-9
t6033,2.0257202514943357e-9
t6034,2.1325378334190582e-9
t6035,2.0508252626117897e-9
t6036,2.1492180918372795e-9
t6037,2.0950395833587975e-9
t6038,2.2184930590287037e-9
t6039,2.206984796524727e-9
t6040,2.3023152478736442e-9
t6041,9.56523912313556e-10
t6042,1.26934650925825e-9
t6043,9.463339370578277e-10
t6044,1.3017986545531753e-9
t6045,9.522242724142348e-10
t6046,1.2696314065723444e-9
t6047,9.233195097837676e-10
t6048,1.2078913959709036e-9
t6049,9.467432484053033e-10
t6050,1.3653909441022178e-9
t6051,1.0688722691407176e-9
t6052,1.2119159318184163e-9
t6053,9.906663967825087e-10
t6054,1.2939701074815701e-9
t6055,1.0326253201984208e-9
t6056,2.093475345164936e-9
t6057,2.0121810410513065e-9
t6058,2.0675634180692055e-9
t6059,1.4561377895569269e-9
t6060,1.9401676122110664e-9
t6061,1.4105637067330941e-9
t6062,1.9846289181068584e-9
t6063,2.0993725796145908e-9
t6064,2.2115371268335433e-9
t6065,1.0534791675975337e-9
t6066,1.2337990757504463e-9
t6067,9.14644535327267e-10
t6068,1.242961857360931e-9
t6069,9.183792328684205e-10
t6070,1.2571886289475864e-9
t6071,9.200509292617208e-10
t6072,1.2789143055612579e-9
t6073,9.987103853797354e-10
t6074,1.226374414648139e-9
t6075,9.610610662911858e-10
t6076,1.225315991664092e-9
t6077,9.5961883830608e-10
t6078,1.3696874632282182e-9
t6079,1.0347959119300357e-9
t6080,2.0962474729223553e-9
t6081,2.012066842374078e-9
t6082,2.0700520044989863e-9
t6083,1.916524030414567e-9
